ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
AI.PA,Air Liquide,Industrie,172.06,1.02,726416,839393.0,0.87,172.795,173.63,162.853,46.6,2.743,0.95,1.29,182.26,140.78,178.62,169.24,,3.0,,,False,12,20,6,7,6,4,10,65,BON,Achat - position standard,vert clair,167.95,178.92,2026-08-04
AIR.PA,Airbus,Aéronautique,214.1,2.93,1371879,1089169.0,1.26,206.977,203.075,186.256,64.6,5.578,1.08,2.13,221.3,157.42,214.1,190.9,,,haussière,0.0,False,25,17,12,7,10,10,10,91,EXCELLENT,Achat fort - position pleine,vert,205.73,228.04,2026-08-04
ALO.PA,Alstom,Industrie,16.84,1.78,818625,1291618.0,0.63,16.307,16.115,19.75,63.4,0.449,0.98,2.63,30.23,14.72,16.84,15.03,,9.0,haussière,0.0,False,3,17,4,7,8,7,10,56,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,16.17,17.96,2026-08-04
MT.AS,ArcelorMittal,Matériaux,64.44,4.24,1757060,1752192.0,1.0,60.471,58.969,48.699,69.8,2.26,1.04,3.69,64.96,27.42,64.96,53.6,,,haussière,0.0,False,25,10,6,7,8,7,10,73,BON,Achat - position standard,vert clair,61.05,70.09,2026-08-04
CS.PA,AXA,Assurance,44.63,0.0,2481073,2566001.0,0.97,44.853,44.549,41.023,55.9,0.605,1.04,1.32,45.66,36.55,45.66,43.29,,,,5.0,False,25,17,6,7,3,4,10,72,BON,Achat - position standard,vert clair,43.72,46.14,2026-08-04
BNP.PA,BNP Paribas,Banque,111.88,0.09,1364483,1806811.0,0.76,108.751,106.086,90.569,70.9,2.281,1.06,2.06,112.38,65.12,112.38,97.31,,,haussière,0.0,False,25,3,4,7,8,7,10,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,108.46,117.58,2026-08-04
EN.PA,Bouygues,BTP/Télécom,49.35,0.14,406490,700220.0,0.58,48.368,48.132,46.861,57.2,1.068,1.14,2.06,53.48,35.39,50.2,45.7,,1.0,,3.0,False,25,17,4,10,8,7,10,81,EXCELLENT,Achat fort - position pleine,vert,47.75,52.02,2026-08-04
CAP.PA,Capgemini,Technologie,107.4,0.19,547432,806297.0,0.68,101.43,97.371,110.034,66.4,4.376,1.19,4.47,153.05,85.62,109.8,85.62,,5.0,,4.0,False,3,10,4,10,8,7,10,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,100.84,118.34,2026-08-04
CA.PA,Carrefour,Distribution,15.73,-0.79,1976847,2223104.0,0.89,15.981,16.14,15.422,41.9,0.369,0.99,2.01,17.53,11.94,16.91,15.22,,7.0,,,False,12,20,6,7,3,4,10,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.18,16.66,2026-08-04
ACA.PA,Crédit Agricole,Banque,19.38,-0.36,4405707,4411590.0,1.0,18.865,18.407,17.162,72.3,0.34,1.14,1.64,19.78,15.29,19.78,16.97,,,,2.0,False,25,3,6,10,8,7,10,69,BON,Achat - position standard,vert clair,18.86,20.23,2026-08-04
BN.PA,Danone,Agroalimentaire,68.02,0.32,1557391,1379462.0,1.13,69.194,69.98,69.686,42.2,1.595,1.16,2.21,80.14,60.64,74.12,66.82,,3.0,,2.0,False,3,20,6,10,6,4,10,59,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,65.63,72.01,2026-08-04
DSY.PA,Dassault Systèmes,Technologie,21.31,2.7,1674970,2256431.0,0.74,20.265,19.535,21.165,68.1,0.774,1.16,4.02,30.36,15.82,21.44,17.56,,7.0,,5.0,False,20,10,4,10,8,7,10,69,BON,Achat - position standard,vert clair,20.15,23.24,2026-08-04
EDEN.PA,Edenred,Services,28.6,0.92,495383,879182.0,0.56,27.877,26.663,22.328,71.1,0.858,1.04,3.2,29.28,15.23,29.28,23.04,,,,4.0,False,25,3,4,7,4,7,10,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,27.31,30.75,2026-08-04
ENGI.PA,Engie,Énergie,26.82,-0.19,3376029,2901311.0,1.16,26.794,26.905,25.289,48.6,0.667,1.22,2.43,29.89,17.2,27.93,25.94,,5.0,,4.0,False,12,20,6,10,6,4,10,68,BON,Achat - position standard,vert clair,25.82,28.49,2026-08-04
EL.PA,EssilorLuxottica,Santé/Optique,170.5,0.53,1062469,667539.0,1.59,167.007,167.532,208.379,53.4,5.616,1.09,3.08,323.8,160.6,176.25,160.8,,,,,True,0,20,15,7,8,4,10,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,162.08,184.54,2026-08-04
ERF.PA,Eurofins Scientific,Santé,68.82,1.59,200977,244179.0,0.82,68.344,68.249,64.158,54.0,1.677,1.03,2.52,74.32,54.86,71.28,64.56,,,,8.0,False,25,20,6,7,6,7,10,81,EXCELLENT,Achat fort - position pleine,vert,66.3,73.01,2026-08-04
RMS.PA,Hermès,Luxe,1556.0,-0.29,82305,96572.0,0.85,1584.85,1612.59,1828.241,42.5,57.062,1.12,3.27,2300.0,1465.5,1709.0,1465.5,,4.0,,4.0,False,0,20,6,10,6,4,10,56,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,1470.41,1698.65,2026-08-04
KER.PA,Kering,Luxe,279.3,-3.16,284703,322385.0,0.88,273.189,264.119,258.645,59.9,10.47,1.12,3.23,354.2,208.45,292.85,236.2,,4.0,,4.0,False,25,17,6,10,4,7,10,79,BON,Achat - position standard,vert clair,263.6,305.47,2026-08-04
OR.PA,L'Oréal,Cosmétiques,387.5,-0.58,308115,311565.0,0.99,385.107,382.933,374.12,55.0,9.118,1.09,2.27,408.35,338.85,401.0,366.1,,3.0,,3.0,False,25,17,6,7,4,7,10,76,BON,Achat - position standard,vert clair,373.82,410.29,2026-08-04
LR.PA,Legrand,Industrie,138.15,2.71,814156,683236.0,1.19,133.978,135.925,138.172,51.9,4.283,1.05,3.2,166.95,121.95,144.55,125.7,,,,5.0,False,8,20,6,7,10,4,10,65,BON,Achat - position standard,vert clair,131.72,148.86,2026-08-04
MC.PA,LVMH,Luxe,485.0,-0.39,407738,501892.0,0.81,477.693,479.811,510.626,52.3,14.747,1.06,2.96,654.7,440.0,503.1,449.5,,,,8.0,False,0,20,6,7,8,4,10,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,462.88,521.87,2026-08-04
ML.PA,Michelin,Industrie,34.62,-0.4,1649690,1695753.0,0.97,34.674,34.552,32.027,53.0,0.719,1.09,2.02,35.72,25.51,35.48,33.46,,,,,False,25,20,6,7,3,4,10,75,BON,Achat - position standard,vert clair,33.54,36.42,2026-08-04
ORA.PA,Orange,Télécom,16.43,-1.02,4346714,4606773.0,0.94,16.635,16.572,16.178,47.2,0.405,1.15,2.21,18.81,13.07,17.52,15.73,,5.0,,4.0,False,25,20,6,10,4,4,10,79,BON,Achat - position standard,vert clair,15.83,17.45,2026-08-04
RI.PA,Pernod Ricard,Boissons,67.56,-1.69,476885,663620.0,0.72,66.952,65.853,71.844,57.9,1.899,1.03,2.65,107.45,58.6,69.82,61.16,,5.0,,4.0,False,3,17,4,7,4,7,10,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,64.71,72.31,2026-08-04
PUB.PA,Publicis,Communication,94.28,0.45,528752,636197.0,0.83,92.316,90.42,84.169,62.6,2.507,1.02,2.92,96.04,68.14,96.04,84.28,,7.0,,4.0,False,25,17,6,7,4,7,10,76,BON,Achat - position standard,vert clair,90.52,100.55,2026-08-04
RNO.PA,Renault,Automobile,28.4,-0.18,1412440,1359100.0,1.04,27.521,27.016,30.565,61.9,0.924,1.07,2.89,37.97,24.66,29.02,25.07,,5.0,,1.0,False,3,17,6,7,8,7,10,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,27.01,30.71,2026-08-04
SAF.PA,Safran,Aéronautique,356.4,1.45,464546,586726.0,0.79,342.264,337.198,306.13,66.2,9.701,1.06,2.65,360.8,262.6,358.5,316.9,,5.0,,,False,25,10,4,7,8,7,10,71,BON,Achat - position standard,vert clair,341.85,380.65,2026-08-04
SGO.PA,Saint-Gobain,Matériaux,84.92,1.68,1218572,974181.0,1.25,79.336,77.745,80.506,69.4,2.422,1.12,2.61,100.75,65.88,85.01,72.22,,2.0,haussière,0.0,False,20,10,12,10,8,10,10,80,EXCELLENT,Achat fort - position pleine,vert,81.29,90.97,2026-08-04
SAN.PA,Sanofi,Santé,74.39,-0.15,1666594,2385805.0,0.7,75.638,75.952,79.364,44.7,2.107,1.16,2.63,91.15,71.25,80.18,72.07,,1.0,,3.0,False,0,20,4,10,3,4,10,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,71.23,79.66,2026-08-04
SU.PA,Schneider Electric,Industrie,299.25,3.15,884058,878727.0,1.01,280.763,275.537,257.955,67.6,9.19,1.14,2.94,299.55,208.8,299.55,255.7,,2.0,haussière,0.0,False,25,10,6,10,8,7,10,76,BON,Achat - position standard,vert clair,285.47,322.22,2026-08-04
GLE.PA,Société Générale,Banque,83.0,-0.11,1921306,1499121.0,1.28,80.023,78.162,67.957,67.2,2.253,1.09,2.67,83.89,50.9,83.89,71.2,,,,1.0,False,25,10,2,7,8,7,10,69,BON,Achat - position standard,vert clair,79.62,88.63,2026-08-04
STLAP.PA,Stellantis,Automobile,5.0,1.15,5755055,5605196.0,1.03,5.027,5.076,6.84,44.5,0.215,1.03,3.75,10.49,4.59,5.34,4.59,,,,4.0,False,0,20,6,7,4,4,10,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,4.68,5.53,2026-08-04
STMPA.PA,STMicroelectronics,Technologie,46.89,3.58,3340245,3454893.0,0.97,47.326,51.355,41.882,37.3,3.2,0.97,5.43,70.85,18.2,63.62,42.42,,,,4.0,False,12,15,6,7,6,4,10,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,42.09,54.89,2026-08-04
TEP.PA,Teleperformance,Services,67.04,3.2,326268,302688.0,1.08,62.374,58.916,60.176,65.9,3.781,1.34,5.95,78.14,43.65,72.0,49.12,,,,2.0,False,20,10,6,5,4,7,10,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,61.37,76.49,2026-08-04
HO.PA,Thales,Défense,262.4,3.39,276257,247200.0,1.12,246.766,239.283,237.494,73.1,7.292,1.06,2.72,279.3,212.6,262.4,216.4,,8.0,haussière,0.0,False,25,3,6,7,8,7,10,66,BON,Achat - position standard,vert clair,251.46,280.63,2026-08-04
TTE.PA,TotalEnergies,Énergie,74.25,-2.85,3664181,3619725.0,1.01,74.859,73.528,68.304,54.1,1.796,1.13,2.19,81.34,49.24,76.78,68.14,,,,8.0,False,25,20,6,10,4,7,10,82,EXCELLENT,Achat fort - position pleine,vert,71.56,78.74,2026-08-04
URW.PA,Unibail-Rodamco-Westfield,Immobilier,105.9,0.71,176560,203893.0,0.87,105.062,104.207,97.116,63.8,1.462,0.95,1.25,106.65,85.6,106.2,100.4,,,,,False,25,17,6,7,8,7,10,80,EXCELLENT,Achat fort - position pleine,vert,103.71,109.55,2026-08-04
VIE.PA,Veolia,Environnement,34.98,1.98,1647998,1722000.0,0.96,35.412,35.92,33.572,41.8,0.762,1.19,2.15,37.66,27.43,37.66,34.16,,5.0,,1.0,False,12,20,6,10,6,4,10,68,BON,Achat - position standard,vert clair,33.84,36.88,2026-08-04
DG.PA,Vinci,BTP,126.8,1.36,1042527,776895.0,1.34,122.374,121.762,124.36,62.3,2.558,1.03,1.75,143.15,112.4,126.8,117.1,,1.0,haussière,0.0,False,20,17,12,7,8,10,10,84,EXCELLENT,Achat fort - position pleine,vert,122.96,133.19,2026-08-04
VIV.PA,Vivendi,Médias,1.69,4.37,4335695,2836397.0,1.53,1.805,1.896,2.354,33.9,0.089,1.1,3.92,3.3,1.56,2.18,1.56,,,,2.0,True,0,15,15,10,3,4,10,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,1.56,1.92,2026-08-04
ATO.PA,Atos,Technologie,31.8,0.0,82373,124303.0,0.66,31.54,31.803,48.718,47.9,1.586,1.11,5.07,63.24,27.68,34.32,27.68,,,,,False,0,20,4,10,4,4,10,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,29.42,35.77,2026-08-04
SOI.PA,Soitec,Semi-conducteurs,120.1,9.88,395139,436105.0,0.91,107.12,106.323,86.637,57.4,11.042,1.0,8.87,200.5,22.62,128.0,81.66,haussier,0.0,,,False,25,17,6,7,8,7,10,80,EXCELLENT,Achat fort - position pleine,vert,103.54,147.71,2026-08-04
NANO.PA,Nanobiotix,Biotech,34.3,1.48,53374,123445.0,0.43,33.91,33.746,26.15,53.3,2.192,0.96,6.64,47.66,6.01,37.46,30.5,,,,,False,25,20,0,7,6,4,10,72,BON,Achat - position standard,vert clair,31.01,39.78,2026-08-04
ADOC.PA,Adocia,Biotech,4.03,2.39,79206,92675.0,0.85,3.95,3.952,5.266,52.5,0.165,0.82,3.41,12.4,3.61,4.07,3.61,,,,,False,0,20,6,7,8,2,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,3.79,4.45,2026-08-04
BVI.PA,Bureau Veritas,Services,28.63,1.35,930247,1018336.0,0.91,27.944,27.541,27.067,62.4,0.697,1.31,2.15,30.18,24.58,30.18,26.49,,,,4.0,False,25,17,6,5,8,4,10,75,BON,Achat - position standard,vert clair,27.58,30.37,2026-08-04
CO.PA,Casino Guichard,Distribution,0.19,0.36,196426,448137.0,0.44,0.187,0.189,0.293,51.6,0.011,1.03,5.42,0.71,0.15,0.21,0.17,,,,,False,0,20,4,7,8,4,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,0.18,0.22,2026-08-04
