ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
AI.PA,Air Liquide,Industrie,167.7,0.35,531766,717880.0,0.74,168.171,169.882,163.726,39.2,2.263,0.88,1.16,182.26,140.78,175.06,165.36,,,,5.0,False,12,15,4,7,6,4,5,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,164.3,173.36,2026-08-24
AIR.PA,Airbus,Aéronautique,202.7,-0.49,513347,872464.0,0.59,207.64,207.893,189.525,43.7,4.113,0.84,1.55,221.3,157.42,217.05,201.65,baissier,0.0,,,False,12,20,8,7,3,4,5,59,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,196.53,212.98,2026-08-24
ALO.PA,Alstom,Industrie,16.04,0.31,868827,993884.0,0.87,16.038,16.107,19.293,48.3,0.363,0.86,1.9,30.23,14.72,17.05,15.75,,4.0,,,False,0,20,10,7,6,4,5,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.5,16.95,2026-08-24
MT.AS,ArcelorMittal,Matériaux,62.8,0.35,1225532,1559858.0,0.79,62.579,61.967,50.605,56.4,2.169,1.05,3.09,65.24,27.42,65.24,56.8,,,,,False,25,17,4,7,6,7,5,71,BON,Achat - position standard,vert clair,59.55,68.22,2026-08-24
CS.PA,AXA,Assurance,44.11,0.89,1609301,2309513.0,0.7,44.226,44.415,41.494,46.3,0.548,0.94,1.13,45.66,36.55,45.66,43.23,,3.0,,2.0,False,12,20,4,7,6,4,5,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,43.29,45.48,2026-08-24
BNP.PA,BNP Paribas,Banque,106.8,-0.65,1493718,1482259.0,1.01,108.569,108.681,93.167,45.7,1.875,0.9,1.42,113.82,65.12,113.82,105.12,baissier,0.0,,,False,12,20,6,7,3,4,5,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,103.99,111.49,2026-08-24
EN.PA,Bouygues,BTP/Télécom,45.87,-0.69,556259,564027.0,0.99,46.791,47.345,46.94,35.0,0.849,0.88,1.5,53.48,35.39,50.2,45.82,,7.0,baissière,0.0,False,3,15,6,7,3,0,5,39,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,44.6,47.99,2026-08-24
CAP.PA,Capgemini,Technologie,111.4,0.22,285417,608338.0,0.47,109.098,106.092,109.902,64.5,3.739,0.91,2.99,153.05,85.62,111.85,95.94,,,,,False,20,17,0,7,8,7,5,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,105.79,120.75,2026-08-24
CA.PA,Carrefour,Distribution,16.06,1.2,1488950,1726911.0,0.86,15.85,15.897,15.475,53.0,0.253,0.76,1.16,17.53,11.94,16.2,15.6,,,,,False,12,20,6,8,8,4,5,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.68,16.69,2026-08-24
ACA.PA,Crédit Agricole,Banque,19.08,0.08,2802635,4268927.0,0.66,19.394,19.271,17.489,49.7,0.29,0.92,1.36,20.4,15.29,20.4,18.32,,,,8.0,False,25,20,4,7,3,4,5,68,BON,Achat - position standard,vert clair,18.65,19.81,2026-08-24
BN.PA,Danone,Agroalimentaire,66.14,-0.27,811168,1213236.0,0.67,66.467,67.442,69.325,39.7,1.212,0.84,1.47,80.14,60.64,72.72,64.84,,,,5.0,False,0,15,4,7,6,4,5,41,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,64.32,69.17,2026-08-24
