ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
AI.PA,Air Liquide,Industrie,173.54,-2.05,1350069,808312.0,1.67,175.92,175.168,162.437,48.2,2.87,0.98,1.24,182.26,140.78,182.26,171.08,,,,,True,25,20,15,7,3,4,10,84,EXCELLENT,Achat fort - position pleine,vert,169.24,180.71,2026-07-28
AIR.PA,Airbus,Aéronautique,212.0,1.48,1277149,1101090.0,1.16,204.195,199.929,185.157,67.9,5.244,1.03,2.04,221.3,157.42,213.35,190.9,,,haussière,0.0,False,25,10,10,7,8,7,10,77,BON,Achat - position standard,vert clair,204.13,225.11,2026-07-28
ALO.PA,Alstom,Industrie,16.33,0.74,946535,1373204.0,0.69,16.027,15.927,19.929,57.2,0.456,0.99,2.65,30.23,14.72,16.87,14.93,,4.0,,,False,3,17,4,7,8,7,10,56,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.65,17.47,2026-07-28
MT.AS,ArcelorMittal,Matériaux,59.06,1.55,1345510,1864461.0,0.72,58.228,57.529,48.083,57.3,2.075,0.95,3.28,62.6,26.35,60.28,51.72,,,,,False,25,17,4,7,8,7,10,78,BON,Achat - position standard,vert clair,55.95,64.25,2026-07-28
CS.PA,AXA,Assurance,45.57,0.84,2281238,2621595.0,0.87,44.91,44.348,40.831,75.9,0.556,0.96,1.07,45.63,36.55,45.63,43.14,,,haussière,0.0,False,25,3,6,7,6,7,10,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,44.74,46.96,2026-07-28
BNP.PA,BNP Paribas,Banque,108.2,0.58,1604768,1726609.0,0.93,105.438,103.499,89.615,66.4,2.224,1.08,1.96,108.86,65.12,108.86,97.31,,,,1.0,False,25,10,6,7,8,7,10,73,BON,Achat - position standard,vert clair,104.86,113.76,2026-07-28
EN.PA,Bouygues,BTP/Télécom,46.53,-0.89,718096,695197.0,1.03,47.385,47.751,46.777,37.7,0.896,0.98,1.71,53.48,35.39,48.72,45.7,,,,,False,8,15,6,7,4,4,10,54,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,45.19,48.77,2026-07-28
CAP.PA,Capgemini,Technologie,101.7,6.92,958542,693694.0,1.38,92.955,92.176,110.348,65.1,3.901,1.12,4.17,153.05,85.62,101.95,85.62,haussier,0.0,haussière,0.0,False,18,10,12,10,8,10,10,78,BON,Achat - position standard,vert clair,95.85,111.45,2026-07-28
CA.PA,Carrefour,Distribution,16.0,-0.56,2023369,2392628.0,0.85,16.262,16.33,15.4,44.3,0.4,1.08,1.91,17.53,11.94,16.91,15.22,,2.0,,7.0,False,12,20,6,7,3,4,10,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.4,17.0,2026-07-28
ACA.PA,Crédit Agricole,Banque,18.67,0.3,3253706,4152362.0,0.78,18.259,17.956,17.071,69.5,0.276,0.96,1.35,19.15,15.29,18.73,16.97,,,,1.0,False,25,10,4,7,8,7,10,71,BON,Achat - position standard,vert clair,18.25,19.36,2026-07-28
