ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
AI.PA,Air Liquide,Industrie,171.48,-1.19,689468,818250.0,0.84,175.032,174.817,162.527,44.0,2.909,0.99,1.3,182.26,140.78,182.26,170.12,,,,,False,25,20,6,7,3,4,10,75,BON,Achat - position standard,vert clair,167.12,178.75,2026-07-29
AIR.PA,Airbus,Aéronautique,209.9,-0.99,853081,1096854.0,0.78,205.336,200.879,185.403,64.5,5.113,1.0,1.93,221.3,157.42,213.35,190.9,,,,1.0,False,25,17,4,7,8,7,10,78,BON,Achat - position standard,vert clair,202.23,222.68,2026-07-29
ALO.PA,Alstom,Industrie,16.39,0.37,1069927,1349479.0,0.79,16.1,15.971,19.894,58.3,0.438,0.95,2.56,30.23,14.72,16.87,15.03,,5.0,,,False,3,17,4,7,8,7,10,56,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.73,17.49,2026-07-29
MT.AS,ArcelorMittal,Matériaux,57.78,-2.17,1880034,1841873.0,1.02,58.139,57.553,48.18,52.0,2.068,0.95,3.32,62.6,26.35,60.28,52.04,,,,,False,25,20,6,7,4,7,10,79,BON,Achat - position standard,vert clair,54.68,62.95,2026-07-29
CS.PA,AXA,Assurance,45.01,-1.23,2625835,2389463.0,1.1,44.93,44.411,40.873,64.1,0.586,1.01,1.18,45.66,36.55,45.66,43.29,,,,1.0,False,25,17,6,7,3,7,10,75,BON,Achat - position standard,vert clair,44.13,46.48,2026-07-29
BNP.PA,BNP Paribas,Banque,106.92,-1.18,1482458,1713496.0,0.87,105.735,103.825,89.787,61.9,2.247,1.08,2.05,108.92,65.12,108.92,97.31,,,,2.0,False,25,17,6,7,4,7,10,76,BON,Achat - position standard,vert clair,103.55,112.54,2026-07-29
EN.PA,Bouygues,BTP/Télécom,46.16,-0.8,611399,671451.0,0.91,47.14,47.6,46.771,35.5,0.89,0.98,1.75,53.48,35.39,48.53,45.7,,,,,False,8,15,6,7,3,4,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,44.83,48.38,2026-07-29
CAP.PA,Capgemini,Technologie,107.1,5.31,1320549,702820.0,1.88,95.784,93.597,110.316,70.3,4.065,1.16,4.27,153.05,85.62,107.85,85.62,,1.0,haussière,0.0,True,3,3,15,10,8,10,10,59,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,101.0,117.26,2026-07-29
CA.PA,Carrefour,Distribution,15.69,-1.97,1800748,2377991.0,0.76,16.147,16.269,15.403,40.1,0.403,1.09,1.99,17.53,11.94,16.91,15.22,,3.0,,8.0,False,12,20,8,7,3,4,10,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.08,16.69,2026-07-29
ACA.PA,Crédit Agricole,Banque,18.37,-1.58,4138822,4127605.0,1.0,18.281,17.996,17.084,61.1,0.284,0.99,1.44,19.15,15.29,18.75,16.97,,,,2.0,False,25,17,6,7,4,7,10,76,BON,Achat - position standard,vert clair,17.94,19.08,2026-07-29
