ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
AI.PA,Air Liquide,Industrie,166.88,0.22,668391,710684.0,0.94,168.684,169.408,164.497,42.2,2.791,1.12,1.56,182.26,140.78,176.64,165.36,,2.0,,,False,12,20,6,10,3,4,0,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,162.69,173.86,2026-09-14
AIR.PA,Airbus,Aéronautique,195.0,-2.21,1261720,754853.0,1.67,198.079,200.74,190.723,39.4,4.511,1.04,2.13,221.3,157.42,216.35,193.18,,,,8.0,True,12,15,2,7,3,4,0,43,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,188.23,206.28,2026-09-14
ALO.PA,Alstom,Industrie,15.78,-0.6,1370117,1062657.0,1.29,15.951,16.06,18.874,45.5,0.454,1.1,2.93,30.23,14.72,17.06,15.42,,3.0,,2.0,False,0,20,12,7,3,4,0,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,15.1,16.91,2026-09-14
MT.AS,ArcelorMittal,Matériaux,62.64,-2.67,1451561,1438371.0,1.01,64.601,64.084,52.444,46.0,2.123,1.03,2.96,68.56,28.84,68.56,59.34,,,,5.0,False,25,20,6,7,3,4,0,65,BON,Achat - position standard,vert clair,59.46,67.95,2026-09-14
CS.PA,AXA,Assurance,43.67,1.11,2556331,2539669.0,1.01,43.502,43.728,41.772,48.7,0.697,1.1,1.63,45.66,36.55,44.95,42.43,,,,,False,12,20,6,7,6,4,0,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,42.62,45.41,2026-09-14
BNP.PA,BNP Paribas,Banque,102.8,-0.93,1521111,1746688.0,0.87,103.477,104.61,94.502,42.2,2.039,0.99,2.05,113.82,65.12,112.12,99.93,,,,,False,12,20,6,7,6,4,0,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,99.74,107.9,2026-09-14
EN.PA,Bouygues,BTP/Télécom,43.75,-0.52,597004,674759.0,0.88,44.261,45.033,46.61,34.6,0.809,0.93,1.81,53.48,36.72,47.81,43.39,,,,,False,0,18,6,7,6,4,0,41,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,42.54,45.77,2026-09-14
CAP.PA,Capgemini,Technologie,109.7,6.61,916913,453579.0,2.02,105.701,105.984,109.49,56.8,3.804,1.03,3.16,153.05,85.62,111.65,100.35,,3.0,,3.0,True,12,17,15,7,6,4,0,61,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,103.99,119.21,2026-09-14
CA.PA,Carrefour,Distribution,16.61,2.09,1825668,1599971.0,1.14,16.347,16.174,15.571,60.3,0.279,1.06,1.7,17.53,11.95,16.69,15.52,,7.0,,4.0,False,25,17,6,7,8,7,0,70,BON,Achat - position standard,vert clair,16.19,17.31,2026-09-14
ACA.PA,Crédit Agricole,Banque,18.44,-0.99,2991761,3926017.0,0.76,18.618,18.77,17.641,41.3,0.291,0.96,1.55,20.4,15.37,20.23,18.18,,,,,False,12,20,4,7,6,4,0,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.0,19.17,2026-09-14
