ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
STMPA.PA,STMicroelectronics,Technologie,44.65,2.75,2284502,2145761.0,1.06,43.477,43.981,42.619,50.2,1.723,0.9,2.98,70.85,18.2,46.72,41.23,,,,5.0,False,12,20,6,7,8,4,0,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,42.07,48.96,2026-09-21
TEP.PA,Teleperformance,Services,69.92,0.29,185056,205478.0,0.9,69.916,69.626,62.952,53.2,2.113,0.89,2.63,78.14,43.65,72.8,67.6,,,,,False,25,20,6,7,6,4,0,68,BON,Achat - position standard,vert clair,66.75,75.2,2026-09-21
HO.PA,Thales,Défense,236.7,-0.63,179642,256646.0,0.7,236.25,238.631,240.182,45.2,5.252,0.99,2.08,279.3,212.6,253.3,223.05,,,,8.0,False,8,20,8,7,8,4,0,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,228.82,249.83,2026-09-21
TTE.PA,TotalEnergies,Énergie,78.56,-0.96,2932989,3897980.0,0.75,78.967,78.081,70.854,55.3,1.436,0.96,1.62,81.34,49.24,81.13,74.05,,,,4.0,False,25,17,8,7,4,7,0,68,BON,Achat - position standard,vert clair,76.41,82.15,2026-09-21
URW.PA,Unibail-Rodamco-Westfield,Immobilier,93.5,0.41,276626,335851.0,0.82,94.053,95.908,97.608,30.2,1.327,0.97,1.24,106.65,86.44,103.75,91.88,,,,5.0,False,0,15,6,7,10,4,0,42,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,91.51,96.82,2026-09-21
VIE.PA,Veolia,Environnement,31.6,-0.44,1039525,1630139.0,0.64,31.773,32.248,33.403,33.8,0.513,0.94,1.54,37.66,27.69,34.25,31.07,,,,7.0,False,0,15,8,7,8,4,0,42,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,30.83,32.88,2026-09-21
DG.PA,Vinci,BTP,111.95,1.04,575896,967776.0,0.6,111.961,113.573,122.11,41.4,1.931,0.95,1.55,143.15,109.6,120.7,109.6,,,,7.0,False,0,20,4,7,8,4,0,43,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,109.05,116.78,2026-09-21
VIV.PA,Vivendi,Médias,1.52,1.54,1489017,2597546.0,0.57,1.524,1.559,2.14,39.8,0.047,0.95,2.71,3.21,1.46,1.68,1.46,,,,,False,0,15,4,7,8,4,0,38,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1.45,1.63,2026-09-21
ATO.PA,Atos,Technologie,23.5,-1.51,150612,115526.0,1.3,24.989,26.193,42.555,23.0,1.039,1.05,4.02,63.24,23.26,30.1,23.26,,,baissière,0.0,False,0,8,2,7,3,0,0,20,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,21.94,26.1,2026-09-21
SOI.PA,Soitec,Semi-conducteurs,154.85,9.82,422702,282929.0,1.49,139.139,131.782,97.719,65.9,10.471,1.18,6.88,200.5,22.62,155.6,106.0,,,haussière,0.0,False,25,10,12,10,8,10,0,75,BON,Achat - position standard,vert clair,139.14,181.03,2026-09-21
NANO.PA,Nanobiotix,Biotech,29.66,-0.67,151981,151683.0,1.0,30.769,32.076,28.254,37.4,1.905,0.87,5.47,47.66,11.8,38.9,28.28,,,,8.0,False,12,15,6,7,6,4,0,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,26.8,34.42,2026-09-21
ADOC.PA,Adocia,Biotech,3.58,-1.86,40938,72989.0,0.56,3.691,3.812,4.891,33.8,0.133,0.99,3.46,12.4,3.47,4.17,3.47,,,,5.0,False,0,15,8,7,6,4,0,40,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,3.38,3.91,2026-09-21
BVI.PA,Bureau Veritas,Services,27.15,-0.26,822042,819314.0,1.0,27.507,27.544,27.241,41.7,0.394,0.98,1.37,30.18,24.58,28.22,26.88,baissier,0.0,,,False,8,20,6,7,3,4,0,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,26.56,28.13,2026-09-21
CO.PA,Casino Guichard,Distribution,0.18,-1.26,120487,138926.0,0.87,0.181,0.183,0.26,42.8,0.006,0.77,2.41,0.51,0.15,0.19,0.18,,,,3.0,False,0,20,6,8,4,4,0,42,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,0.17,0.19,2026-09-21
COFA.PA,Coface,Assurance,17.03,-2.63,542283,166272.0,3.26,16.437,16.221,15.721,66.2,0.344,1.57,1.94,17.62,14.02,17.62,15.78,,1.0,,1.0,True,25,10,2,3,8,7,0,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,16.51,17.89,2026-09-21
GET.PA,Getlink,Transport,18.59,0.54,455404,699948.0,0.65,18.541,18.588,18.043,49.3,0.245,0.9,1.14,19.85,15.02,19.54,18.26,,,,,False,12,20,4,7,10,4,0,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.22,19.2,2026-09-21
ICAD.PA,Icade,Immobilier,16.75,0.3,102196,105914.0,0.96,16.991,17.466,19.735,26.4,0.295,0.89,1.47,22.76,16.67,18.99,16.67,,,,1.0,False,0,11,6,7,6,9,0,39,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,16.31,17.49,2026-09-21
IPN.PA,Ipsen,Santé,147.9,-5.13,238553,84636.0,2.82,156.407,159.126,152.114,31.3,4.399,1.05,2.21,174.0,109.9,170.9,143.7,,8.0,baissière,0.0,True,3,15,2,7,3,0,0,30,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,141.3,158.9,2026-09-21
IPS.PA,Ipsos,Services,34.64,0.17,69379,78055.0,0.89,35.289,36.355,36.865,35.8,0.974,0.92,2.43,42.98,29.1,39.98,33.78,,,,3.0,False,0,15,6,7,6,4,0,38,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,33.18,37.08,2026-09-21
IPH.PA,InnatePharma,Biotech,1.56,-1.52,176314,328811.0,0.54,1.603,1.662,1.597,37.4,0.082,0.82,3.7,2.33,1.03,1.97,1.53,,,,5.0,False,3,15,8,7,6,4,0,43,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1.43,1.76,2026-09-21
JCQ.PA,Jacquet Metal Service,Industrie,21.45,0.23,4562,8410.0,0.54,21.569,21.317,21.232,52.6,0.595,1.39,3.47,25.4,17.06,22.95,20.05,,7.0,,,False,25,20,4,5,4,4,0,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,20.56,22.94,2026-09-21
MERY.PA,Mercialys,Immobilier,10.54,0.57,115784,190233.0,0.61,10.635,10.84,11.424,33.1,0.179,1.07,1.56,12.98,10.36,11.48,10.36,,,,4.0,False,0,15,4,7,6,4,0,36,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,10.27,10.99,2026-09-21
NEX.PA,Nexans,Industrie,140.8,2.92,110277,137078.0,0.8,137.92,138.129,135.997,53.8,4.416,1.03,3.05,169.0,109.7,145.8,130.9,,5.0,,5.0,False,12,20,6,7,6,4,0,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,134.18,151.84,2026-09-21
RUI.PA,Rubis,Énergie,35.7,2.47,168396,167636.0,1.0,35.325,34.803,33.302,59.8,0.759,1.24,2.27,37.08,30.0,36.36,33.06,,,,6.0,False,25,17,6,10,4,7,0,69,BON,Achat - position standard,vert clair,34.56,37.6,2026-09-21
SW.PA,Sodexo,Services,57.05,0.0,139022,209362.0,0.66,57.055,57.069,51.737,50.9,1.046,1.07,1.61,59.35,35.5,59.35,55.6,,6.0,,,False,12,20,4,7,6,4,0,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,55.48,59.67,2026-09-21
SPIE.PA,Spie,Services,43.0,-1.65,529323,470380.0,1.13,43.797,44.239,46.84,38.4,1.036,1.05,2.25,53.45,41.44,45.86,42.8,,,,,False,0,15,6,7,4,4,0,36,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,41.45,45.59,2026-09-21
SK.PA,SEB,Biens de consommation,56.25,-0.27,38603,54493.0,0.71,56.629,57.275,54.795,45.1,1.547,1.02,2.7,66.45,40.84,60.8,54.4,,7.0,,4.0,False,12,20,4,7,6,4,0,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,53.93,60.12,2026-09-21
TFI.PA,TF1,Médias,6.64,0.99,181743,191239.0,0.95,6.682,6.762,7.164,37.9,0.097,0.98,1.45,8.72,6.53,7.02,6.53,,,,1.0,False,0,18,6,7,6,4,0,41,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,6.49,6.88,2026-09-21
TKO.PA,Tikehau Capital,Finance,16.72,0.72,40106,40506.0,0.99,16.711,16.779,17.263,47.7,0.328,0.94,1.84,20.05,14.58,17.28,16.24,,,,,False,0,20,6,7,6,4,0,43,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,16.23,17.54,2026-09-21
VLA.PA,Valneva,Biotech,2.85,1.89,400290,774089.0,0.52,2.856,2.834,2.922,54.2,0.115,0.8,3.4,5.34,2.03,3.14,2.62,,,,,False,3,20,4,8,6,4,0,45,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,2.68,3.14,2026-09-21
VK.PA,Vallourec,Industrie,18.45,-2.61,1118685,1095412.0,1.02,18.821,18.762,19.842,45.9,0.598,1.1,2.89,27.67,15.07,19.95,17.71,,3.0,,3.0,False,3,20,6,7,4,4,0,44,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,17.55,19.94,2026-09-21
VRLA.PA,Verallia,Industrie,18.43,-2.28,17710,26988.0,0.66,18.765,18.868,20.263,41.6,0.446,1.04,2.24,24.4,15.5,19.82,18.32,,6.0,,,False,0,20,8,7,3,4,0,42,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,17.76,19.54,2026-09-21
WLN.PA,Worldline,Technologie,12.0,-4.2,413219,358435.0,1.15,13.167,13.251,15.794,39.0,0.688,0.96,4.96,34.62,9.05,14.98,11.97,baissier,0.0,baissière,0.0,False,0,15,6,7,3,0,0,31,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,10.97,13.72,2026-09-21
XFAB.PA,X-FAB,Semi-conducteurs,6.55,7.38,474458,301656.0,1.57,6.155,6.18,6.609,56.0,0.331,0.96,3.86,15.88,4.09,6.66,5.67,,,haussière,0.0,True,8,17,15,7,8,10,0,65,BON,Achat - position standard,vert clair,6.05,7.38,2026-09-21
