ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
AI.PA,Air Liquide,Industrie,177.18,0.37,793214,816624.0,0.97,176.515,175.339,162.325,57.3,2.621,0.89,1.31,182.26,140.78,182.26,171.98,,,,,False,25,17,6,7,6,4,10,75,BON,Achat - position standard,vert clair,173.25,183.73,2026-07-27
AIR.PA,Airbus,Aéronautique,208.9,1.38,1158225,1082000.0,1.07,202.244,198.658,184.888,65.4,5.305,1.04,2.07,221.3,157.42,211.95,190.9,,,,,False,25,10,6,7,8,7,10,73,BON,Achat - position standard,vert clair,200.94,222.16,2026-07-27
ALO.PA,Alstom,Industrie,16.21,1.25,1226881,1455436.0,0.84,15.952,15.885,19.965,55.2,0.464,1.01,2.72,30.23,14.72,16.87,14.93,,3.0,,,False,3,17,6,7,8,7,10,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.51,17.37,2026-07-27
MT.AS,ArcelorMittal,Matériaux,58.16,-1.32,1449420,1878221.0,0.77,58.021,57.368,47.973,54.3,2.121,0.97,3.46,62.6,26.35,60.28,51.72,,,,,False,25,20,4,7,4,7,10,77,BON,Achat - position standard,vert clair,54.98,63.46,2026-07-27
CS.PA,AXA,Assurance,45.19,0.8,4394199,2549083.0,1.72,44.746,44.219,40.783,72.7,0.565,0.97,1.16,45.47,36.55,45.47,43.14,,,,6.0,True,25,3,2,7,6,7,10,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,44.34,46.6,2026-07-27
BNP.PA,BNP Paribas,Banque,107.58,1.57,2027234,1702514.0,1.19,104.748,103.004,89.428,65.3,2.272,1.11,2.11,108.86,65.12,108.86,97.31,,,haussière,0.0,False,25,10,6,10,8,7,10,76,BON,Achat - position standard,vert clair,104.17,113.26,2026-07-27
EN.PA,Bouygues,BTP/Télécom,46.95,-1.24,657067,705228.0,0.93,47.599,47.88,46.78,40.3,0.871,0.95,1.66,53.48,35.39,49.18,45.7,,,,,False,12,20,6,7,4,4,10,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,45.64,49.13,2026-07-27
CAP.PA,Capgemini,Technologie,95.12,5.83,726543,685193.0,1.06,90.769,91.173,110.435,56.3,3.676,1.06,4.04,153.05,85.62,95.98,85.62,,,,2.0,False,0,17,6,7,8,2,10,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,89.61,104.31,2026-07-27
CA.PA,Carrefour,Distribution,16.09,2.45,2989576,2316624.0,1.29,16.328,16.365,15.394,45.6,0.414,1.13,1.88,17.53,11.94,16.91,15.22,,1.0,,6.0,False,12,20,12,10,3,4,10,71,BON,Achat - position standard,vert clair,15.47,17.13,2026-07-27
ACA.PA,Crédit Agricole,Banque,18.61,0.57,3835050,4120080.0,0.93,18.157,17.882,17.055,68.8,0.286,1.0,1.52,19.15,15.29,18.7,16.97,,,haussière,0.0,False,25,10,6,7,8,7,10,73,BON,Achat - position standard,vert clair,18.18,19.33,2026-07-27
BN.PA,Danone,Agroalimentaire,70.76,1.09,1174853,1368231.0,0.86,70.895,70.916,69.712,51.1,1.401,1.08,1.79,80.14,60.64,74.68,68.12,,1.0,,2.0,False,12,20,6,7,6,4,10,65,BON,Achat - position standard,vert clair,68.66,74.26,2026-07-27
DSY.PA,Dassault Systèmes,Technologie,20.41,2.67,2336664,1982459.0,1.18,18.879,18.549,21.202,68.4,0.736,1.18,3.96,30.36,15.82,20.62,17.56,,1.0,haussière,0.0,False,3,10,6,10,8,7,10,54,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,19.31,22.25,2026-07-27
EDEN.PA,Edenred,Services,26.93,1.97,845480,824399.0,1.03,26.228,25.19,21.963,68.8,0.844,1.04,3.2,27.6,15.23,27.6,22.18,,,,5.0,False,25,10,6,7,4,7,10,69,BON,Achat - position standard,vert clair,25.66,29.04,2026-07-27
ENGI.PA,Engie,Énergie,27.0,-2.84,3819724,2509467.0,1.52,27.273,27.19,25.211,48.0,0.53,1.02,1.81,29.89,17.2,27.93,26.46,,3.0,,,True,25,20,2,7,4,4,10,72,BON,Achat - position standard,vert clair,26.2,28.33,2026-07-27
