ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
AI.PA,Air Liquide,Industrie,173.18,2.15,1194002,629686.0,1.9,169.477,169.746,164.067,59.4,2.655,1.1,1.27,182.26,140.78,176.64,165.36,,,,,True,12,17,2,10,8,4,5,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,169.2,179.82,2026-09-01
AIR.PA,Airbus,Aéronautique,196.18,-0.54,812660,753664.0,1.08,202.313,204.842,190.206,35.9,4.199,0.92,1.75,221.3,157.42,217.05,194.22,,6.0,baissière,0.0,False,12,15,6,7,3,0,5,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,189.88,206.68,2026-09-01
ALO.PA,Alstom,Industrie,15.83,-3.24,1688896,971562.0,1.74,16.238,16.219,19.125,43.8,0.43,1.05,2.29,30.23,14.72,17.06,15.54,,4.0,,,True,3,20,2,7,3,4,5,44,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,15.18,16.91,2026-09-01
MT.AS,ArcelorMittal,Matériaux,63.74,-0.56,1243867,1415702.0,0.88,63.61,62.861,51.382,56.9,2.0,0.98,3.18,65.4,28.54,65.4,59.34,,,,,False,25,17,6,7,3,7,5,70,BON,Achat - position standard,vert clair,60.74,68.74,2026-09-01
CS.PA,AXA,Assurance,43.71,1.42,2745703,2283390.0,1.2,43.652,43.979,41.612,46.5,0.671,1.14,1.46,45.66,36.55,45.63,42.43,,9.0,,3.0,False,12,20,12,10,6,4,5,69,BON,Achat - position standard,vert clair,42.7,45.39,2026-09-01
BNP.PA,BNP Paribas,Banque,102.6,-0.18,2120583,1634027.0,1.3,104.366,106.117,93.752,39.3,2.2,1.08,2.03,113.82,65.12,113.82,99.93,,6.0,,3.0,False,12,15,2,7,6,4,5,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,99.3,108.1,2026-09-01
EN.PA,Bouygues,BTP/Télécom,44.38,0.36,751328,557904.0,1.35,45.132,46.129,46.814,31.4,0.876,0.96,1.74,53.48,35.94,49.52,43.39,,,,3.0,False,0,15,12,7,6,4,5,49,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,43.07,46.57,2026-09-01
CAP.PA,Capgemini,Technologie,106.6,-0.61,530245,457269.0,1.16,108.196,106.96,109.821,51.8,3.54,0.9,2.82,153.05,85.62,111.85,104.65,,,,,False,3,20,6,7,3,4,5,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,101.29,115.45,2026-09-01
CA.PA,Carrefour,Distribution,16.0,2.07,1977700,1567979.0,1.26,15.809,15.849,15.495,52.7,0.258,0.89,1.31,17.53,11.94,16.12,15.52,,,,,False,12,20,12,7,8,4,5,68,BON,Achat - position standard,vert clair,15.61,16.65,2026-09-01
ACA.PA,Crédit Agricole,Banque,18.58,0.35,4264900,4198174.0,1.02,18.795,18.971,17.558,42.6,0.303,0.97,1.51,20.4,15.37,20.4,18.18,,3.0,,3.0,False,12,20,6,7,6,4,5,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.12,19.34,2026-09-01
