ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
ENGI.PA,Engie,Énergie,26.87,3.07,3439739,2604793.0,1.32,26.719,26.895,25.255,49.2,0.614,1.15,2.2,29.89,17.2,27.93,25.94,,3.0,,2.0,False,12,20,2,10,6,4,10,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,25.95,28.41,2026-08-03
EL.PA,EssilorLuxottica,Santé/Optique,169.6,3.67,1033878,612403.0,1.69,166.378,167.497,209.209,51.6,5.598,1.09,3.04,323.8,160.6,177.95,160.8,,,,,True,0,20,15,7,10,4,10,66,BON,Achat - position standard,vert clair,161.2,183.6,2026-08-03
ERF.PA,Eurofins Scientific,Santé,67.74,-1.25,214239,242345.0,0.88,68.262,68.196,64.07,49.4,1.752,1.1,2.64,74.32,54.86,71.28,64.56,,,,6.0,False,25,20,6,7,3,4,10,75,BON,Achat - position standard,vert clair,65.11,72.12,2026-08-03
RMS.PA,Hermès,Luxe,1560.5,0.64,84774,92739.0,0.91,1605.753,1627.418,1833.984,42.1,59.159,1.18,3.29,2300.0,1465.5,1709.0,1465.5,,2.0,,2.0,False,0,20,6,10,3,4,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,1471.76,1708.4,2026-08-03
KER.PA,Kering,Luxe,288.4,-0.77,305312,309644.0,0.99,268.316,260.197,258.178,67.6,10.607,1.14,3.22,354.2,207.9,292.85,236.2,,2.0,,2.0,False,25,10,6,10,8,7,10,76,BON,Achat - position standard,vert clair,272.49,314.92,2026-08-03
OR.PA,L'Oréal,Cosmétiques,389.75,-1.08,331751,301658.0,1.1,383.759,381.951,373.855,57.8,9.152,1.1,2.24,408.35,338.85,401.0,366.1,,1.0,,1.0,False,25,17,6,7,8,7,10,80,EXCELLENT,Achat fort - position pleine,vert,376.02,412.63,2026-08-03
LR.PA,Legrand,Industrie,134.5,2.91,570884,629003.0,0.91,133.164,136.111,138.24,44.0,4.249,1.04,3.16,166.95,121.95,145.9,125.7,,,,3.0,False,0,20,6,7,6,4,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,128.13,145.12,2026-08-03
MC.PA,LVMH,Luxe,486.9,2.87,546862,482050.0,1.13,475.457,479.58,511.241,53.0,15.298,1.1,3.08,654.7,440.0,503.8,449.5,,8.0,,6.0,False,0,20,6,10,6,4,10,56,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,463.95,525.15,2026-08-03
ML.PA,Michelin,Industrie,34.76,0.75,1650325,1654697.0,1.0,34.628,34.502,31.971,55.5,0.736,1.13,2.0,35.72,25.51,35.72,33.46,,,,,False,25,17,6,10,6,4,10,78,BON,Achat - position standard,vert clair,33.66,36.6,2026-08-03
ORA.PA,Orange,Télécom,16.6,-2.75,4191606,4294904.0,0.98,16.713,16.588,16.172,49.8,0.415,1.21,2.18,18.81,13.07,17.52,15.62,,3.0,,2.0,False,25,20,6,10,4,4,10,79,BON,Achat - position standard,vert clair,15.98,17.64,2026-08-03
RI.PA,Pernod Ricard,Boissons,68.72,1.24,680870,642082.0,1.06,66.5,65.439,71.928,63.0,1.958,1.06,2.72,107.45,58.6,69.82,61.16,,3.0,,2.0,False,3,17,6,7,8,7,10,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,65.78,73.62,2026-08-03
PUB.PA,Publicis,Communication,93.86,0.36,420808,618283.0,0.68,91.564,89.727,83.981,62.7,2.583,1.07,3.11,96.04,68.14,96.04,84.28,,5.0,,2.0,False,25,17,4,7,4,7,10,74,BON,Achat - position standard,vert clair,89.99,100.32,2026-08-03
RNO.PA,Renault,Automobile,28.45,1.72,1647419,1277677.0,1.29,27.252,26.817,30.62,64.8,0.911,1.05,2.94,37.97,24.66,29.02,25.07,,3.0,haussière,0.0,False,3,17,12,7,8,10,10,67,BON,Achat - position standard,vert clair,27.08,30.73,2026-08-03
SAF.PA,Safran,Aéronautique,351.3,3.23,594605,580409.0,1.02,338.167,334.708,305.294,63.8,9.652,1.06,2.61,360.8,262.6,360.8,316.9,,3.0,,,False,25,17,6,7,8,7,10,80,EXCELLENT,Achat fort - position pleine,vert,336.82,375.43,2026-08-03
SGO.PA,Saint-Gobain,Matériaux,83.52,9.84,1244352,868672.0,1.43,76.992,76.515,80.454,66.9,2.441,1.14,2.46,100.75,65.88,84.68,72.22,haussier,0.0,haussière,0.0,False,20,10,12,10,8,10,10,80,EXCELLENT,Achat fort - position pleine,vert,79.86,89.62,2026-08-03
SAN.PA,Sanofi,Santé,74.5,2.38,2150645,2234627.0,0.96,76.318,76.29,79.463,45.0,2.255,1.26,2.68,91.15,71.25,80.18,72.07,,,,1.0,False,3,20,6,10,3,4,10,56,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,71.12,80.14,2026-08-03
SU.PA,Schneider Electric,Industrie,290.1,1.93,788360,824023.0,0.96,272.751,271.293,257.218,63.1,9.084,1.14,3.05,294.7,208.8,294.7,255.7,haussier,0.0,haussière,0.0,False,25,17,6,10,8,7,10,83,EXCELLENT,Achat fort - position pleine,vert,276.47,312.81,2026-08-03
GLE.PA,Société Générale,Banque,83.09,2.45,1549198,1437967.0,1.08,78.681,77.25,67.67,67.3,2.291,1.13,2.75,83.52,50.9,83.52,71.2,,,haussière,0.0,False,25,10,6,10,8,7,10,76,BON,Achat - position standard,vert clair,79.65,88.82,2026-08-03
STLAP.PA,Stellantis,Automobile,4.94,-2.28,8896540,5364794.0,1.66,5.052,5.097,6.878,42.2,0.217,1.04,3.7,10.49,4.59,5.34,4.59,,,,2.0,True,0,20,2,7,4,4,10,47,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,4.62,5.48,2026-08-03
STMPA.PA,STMicroelectronics,Technologie,45.27,-0.78,3175327,3241131.0,0.98,47.895,52.476,41.793,33.1,3.309,1.0,5.69,70.85,18.2,64.0,42.42,,,,2.0,False,12,15,6,7,6,4,10,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,40.31,53.54,2026-08-03
TEP.PA,Teleperformance,Services,64.96,6.53,506836,236522.0,2.14,59.461,56.95,60.018,68.6,3.067,1.14,4.83,78.14,43.65,68.84,49.12,,,haussière,0.0,True,20,10,2,10,8,10,10,70,BON,Achat - position standard,vert clair,60.36,72.63,2026-08-03
HO.PA,Thales,Défense,253.8,4.32,200490,245871.0,0.82,241.702,235.818,237.156,68.2,7.306,1.06,2.66,279.3,212.6,255.5,216.4,,6.0,haussière,0.0,False,20,10,6,7,8,7,10,68,BON,Achat - position standard,vert clair,242.84,272.06,2026-08-03
TTE.PA,TotalEnergies,Énergie,76.43,1.14,3525963,3500242.0,1.01,74.658,73.139,68.162,63.9,1.719,1.1,2.0,81.34,49.24,76.68,66.39,,8.0,,6.0,False,25,17,6,7,4,7,10,76,BON,Achat - position standard,vert clair,73.85,80.73,2026-08-03
URW.PA,Unibail-Rodamco-Westfield,Immobilier,105.15,0.62,235990,193590.0,1.22,104.747,103.896,96.945,60.7,1.476,0.96,1.34,106.65,85.6,106.2,100.4,,,,,False,25,17,2,7,4,7,10,72,BON,Achat - position standard,vert clair,102.94,108.84,2026-08-03
VIE.PA,Veolia,Environnement,34.3,-4.19,2342756,1591948.0,1.47,35.791,36.184,33.549,35.2,0.777,1.23,1.9,37.66,27.43,37.66,34.16,,3.0,baissière,0.0,False,12,15,2,10,3,0,10,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,33.13,36.24,2026-08-03
DG.PA,Vinci,BTP,125.1,1.01,894964,751451.0,1.19,120.82,121.068,124.353,59.7,2.52,1.01,1.69,143.15,112.4,127.75,117.1,,,,,False,12,17,6,7,8,4,10,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,121.32,131.4,2026-08-03
VIV.PA,Vivendi,Médias,1.62,-18.11,5033658,2138511.0,2.35,1.89,1.95,2.369,25.8,0.088,1.1,2.46,3.3,1.6,2.31,1.6,,,baissière,0.0,True,0,8,2,10,3,0,10,33,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,1.49,1.84,2026-08-03
ATO.PA,Atos,Technologie,31.8,1.92,93294,117603.0,0.79,31.361,31.788,49.058,47.9,1.582,1.12,4.78,63.24,27.68,35.0,27.68,,,,8.0,False,0,20,4,10,8,4,10,56,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,29.43,35.76,2026-08-03
SOI.PA,Soitec,Semi-conducteurs,109.3,4.64,232678,414189.0,0.56,103.578,104.911,86.122,51.2,11.053,0.99,8.95,200.5,22.62,128.0,81.66,,,,,False,12,20,4,7,8,4,10,65,BON,Achat - position standard,vert clair,92.72,136.93,2026-08-03
NANO.PA,Nanobiotix,Biotech,33.8,-0.18,146938,123164.0,1.19,33.832,33.683,25.991,51.2,2.273,1.0,7.0,47.66,5.86,37.46,30.5,,,,,False,25,20,6,7,6,4,10,78,BON,Achat - position standard,vert clair,30.39,39.48,2026-08-03
ADOC.PA,Adocia,Biotech,3.94,-1.45,84701,109672.0,0.77,3.923,3.942,5.291,47.7,0.17,0.81,3.67,12.4,3.61,4.33,3.61,,,,,False,0,20,8,7,4,4,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,3.68,4.37,2026-08-03
BVI.PA,Bureau Veritas,Services,28.25,1.22,1207786,946475.0,1.28,27.772,27.395,27.045,60.2,0.705,1.37,2.09,30.18,24.58,30.18,26.49,,,,2.0,False,25,17,12,5,8,4,10,81,EXCELLENT,Achat fort - position pleine,vert,27.19,30.01,2026-08-03
CO.PA,Casino Guichard,Distribution,0.19,3.05,346751,465270.0,0.75,0.185,0.189,0.295,50.6,0.011,1.05,5.43,0.76,0.15,0.23,0.17,,,,9.0,False,0,20,4,7,8,4,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,0.18,0.22,2026-08-03
COFA.PA,Coface,Assurance,16.11,1.96,209215,190397.0,1.1,15.945,15.828,15.552,61.0,0.261,1.07,1.8,16.99,14.02,16.39,15.12,,,,,False,25,17,6,7,6,7,10,78,BON,Achat - position standard,vert clair,15.72,16.76,2026-08-03
GET.PA,Getlink,Transport,18.49,-0.22,1127114,625287.0,1.8,18.595,18.611,17.768,46.1,0.287,0.98,1.53,19.85,15.02,18.99,18.23,,1.0,,,True,12,20,2,7,3,4,10,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.06,19.21,2026-08-03
ICAD.PA,Icade,Immobilier,19.6,-0.71,175934,112867.0,1.56,19.419,19.315,20.372,55.3,0.413,0.92,2.01,23.06,18.09,19.98,18.09,,3.0,,1.0,True,3,17,15,7,4,7,10,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.98,20.63,2026-08-03
IPN.PA,Ipsen,Santé,153.1,-2.61,150980,106375.0,1.42,159.069,160.623,148.23,38.1,5.126,1.23,3.04,173.5,104.6,172.7,153.1,,,baissière,0.0,False,12,15,2,10,3,0,10,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,145.41,165.91,2026-08-03
IPS.PA,Ipsos,Services,38.16,-8.4,268035,90794.0,2.95,39.583,38.193,36.533,51.7,1.574,1.46,3.76,42.98,29.1,42.98,33.46,,8.0,,2.0,True,25,20,15,5,4,4,10,83,EXCELLENT,Achat fort - position pleine,vert,35.8,42.09,2026-08-03
IPH.PA,InnatePharma,Biotech,1.53,-1.8,84761,116682.0,0.73,1.567,1.575,1.537,43.1,0.058,0.84,3.26,2.2,1.03,1.76,1.5,,,,,False,8,20,8,7,3,4,10,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,1.44,1.67,2026-08-03
JCQ.PA,Jacquet Metal Service,Industrie,21.7,1.88,1697,1356.0,1.25,21.652,21.657,21.307,50.3,0.394,0.81,1.37,25.4,17.06,22.1,21.0,,1.0,,6.0,False,12,20,12,7,8,4,10,73,BON,Achat - position standard,vert clair,21.11,22.68,2026-08-03
MERY.PA,Mercialys,Immobilier,11.94,-1.32,224313,125637.0,1.79,11.913,11.821,11.53,57.1,0.197,1.04,1.53,12.98,10.42,12.38,11.46,,6.0,,,True,25,17,2,7,4,4,10,69,BON,Achat - position standard,vert clair,11.65,12.43,2026-08-03
NEX.PA,Nexans,Industrie,129.2,-1.82,290202,173601.0,1.67,130.722,133.894,134.661,39.7,4.964,1.04,3.45,169.0,109.7,141.3,123.8,,,,3.0,True,0,15,2,7,8,4,10,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,121.75,141.61,2026-08-03
RUI.PA,Rubis,Énergie,33.42,-0.3,106000,103674.0,1.02,32.944,32.645,32.911,61.4,0.537,0.9,1.44,37.08,27.44,33.64,30.98,,7.0,,1.0,False,20,17,6,7,4,7,10,71,BON,Achat - position standard,vert clair,32.62,34.76,2026-08-03
SW.PA,Sodexo,Services,57.15,-0.61,178266,287510.0,0.62,56.37,54.814,49.473,65.5,1.271,0.95,2.19,58.4,35.5,58.4,51.1,,,,2.0,False,25,10,8,7,4,7,10,71,BON,Achat - position standard,vert clair,55.24,60.33,2026-08-03
SPIE.PA,Spie,Services,46.98,-1.3,576680,348729.0,1.65,47.756,48.335,47.617,39.6,1.323,1.01,2.57,54.55,41.44,53.45,45.72,,,,,True,8,15,15,7,3,4,10,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,45.0,50.29,2026-08-03
SK.PA,SEB,Biens de consommation,60.85,1.42,79524,65927.0,1.21,56.303,53.347,53.241,72.9,2.251,1.23,4.13,68.6,40.84,60.85,45.82,,6.0,haussière,0.0,False,25,3,12,10,8,10,10,78,BON,Achat - position standard,vert clair,57.47,66.48,2026-08-03
TFI.PA,TF1,Médias,7.14,0.92,364885,237017.0,1.54,6.982,6.89,7.292,67.7,0.131,1.14,1.9,9.02,6.55,7.22,6.65,,,,2.0,True,3,10,15,10,8,7,10,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,6.94,7.46,2026-08-03
TKO.PA,Tikehau Capital,Finance,16.58,5.87,56266,90083.0,0.62,16.988,17.212,17.423,42.7,0.553,1.29,3.09,20.5,14.58,18.4,15.58,,2.0,,1.0,False,0,20,4,10,3,4,10,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.75,17.96,2026-08-03
VLA.PA,Valneva,Biotech,2.18,0.92,370282,414627.0,0.89,2.17,2.191,2.994,46.9,0.081,0.91,3.33,5.41,2.03,2.36,2.03,,,,6.0,False,0,20,6,7,8,4,10,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,2.06,2.39,2026-08-03
VK.PA,Vallourec,Industrie,18.73,-10.23,1330139,821916.0,1.62,20.722,21.026,20.394,29.8,0.738,1.19,2.6,27.67,14.76,22.31,18.52,,1.0,baissière,0.0,True,3,8,2,10,3,0,10,36,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,17.62,20.57,2026-08-03
VRLA.PA,Verallia,Industrie,18.23,-0.55,27676,26053.0,1.06,18.871,19.218,20.887,36.8,0.594,1.1,2.91,29.0,15.5,20.54,17.91,,7.0,,,False,0,15,6,10,3,4,10,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,17.34,19.72,2026-08-03
WLN.PA,Worldline,Technologie,13.46,35.03,1130792,426491.0,2.65,10.727,10.478,17.134,70.7,0.819,1.32,5.64,34.62,9.05,13.94,9.05,haussier,0.0,haussière,0.0,True,18,3,15,5,8,10,10,69,BON,Achat - position standard,vert clair,12.23,15.51,2026-08-03
XFAB.PA,X-FAB,Semi-conducteurs,6.41,-5.53,756596,442547.0,1.71,6.81,7.279,6.76,38.1,0.576,0.84,6.11,15.88,4.09,9.0,6.07,,,,3.0,True,3,15,2,7,6,4,10,47,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,5.54,7.85,2026-08-03
