ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
AI.PA,Air Liquide,Industrie,168.26,-0.52,469614,724928.0,0.65,170.87,172.235,163.426,37.6,2.363,0.87,1.21,182.26,140.78,178.12,167.6,,,baissière,0.0,False,12,15,8,7,3,0,10,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,164.72,174.17,2026-08-14
AIR.PA,Airbus,Aéronautique,215.4,1.17,589374,1000506.0,0.59,212.775,208.946,188.245,63.1,4.479,0.9,1.71,221.3,157.42,217.05,190.9,,,,7.0,False,25,17,4,7,6,7,10,76,BON,Achat - position standard,vert clair,208.68,226.6,2026-08-14
ALO.PA,Alstom,Industrie,16.23,1.53,757192,1150064.0,0.66,16.299,16.243,19.528,50.1,0.413,0.92,2.24,30.23,14.72,17.05,15.3,,,,,False,3,20,4,7,3,4,10,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.61,17.26,2026-08-14
MT.AS,ArcelorMittal,Matériaux,63.74,0.13,981756,1621077.0,0.61,63.262,61.585,49.761,63.1,1.897,0.9,2.91,65.24,27.42,65.24,56.14,,,,8.0,False,25,17,4,7,4,7,10,74,BON,Achat - position standard,vert clair,60.89,68.48,2026-08-14
CS.PA,AXA,Assurance,45.05,0.92,1506097,2312270.0,0.65,44.862,44.706,41.29,59.8,0.547,0.95,1.15,45.66,36.55,45.66,44.33,,,,,False,25,17,4,7,6,4,10,73,BON,Achat - position standard,vert clair,44.23,46.42,2026-08-14
BNP.PA,BNP Paribas,Banque,112.1,-0.27,893373,1671629.0,0.53,111.57,109.295,92.067,66.9,1.968,0.9,1.58,113.82,65.12,113.82,100.44,,,,6.0,False,25,10,4,7,3,7,10,66,BON,Achat - position standard,vert clair,109.15,117.02,2026-08-14
EN.PA,Bouygues,BTP/Télécom,47.65,0.15,483321,565993.0,0.85,47.951,48.038,46.944,46.3,0.894,0.95,1.98,53.48,35.39,50.2,46.0,,1.0,,,False,12,20,6,7,3,4,10,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,46.31,49.88,2026-08-14
CAP.PA,Capgemini,Technologie,108.3,2.17,473996,729705.0,0.65,106.562,102.907,109.968,62.4,3.977,1.01,3.92,153.05,85.62,111.85,85.62,,,,,False,8,17,4,7,4,7,10,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,102.33,118.24,2026-08-14
CA.PA,Carrefour,Distribution,15.8,0.48,693611,2123028.0,0.33,15.806,15.949,15.446,44.8,0.302,0.83,1.57,17.53,11.94,16.91,15.22,,,,,False,12,20,0,7,6,4,10,59,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.35,16.55,2026-08-14
ACA.PA,Crédit Agricole,Banque,20.2,0.5,2887010,4202799.0,0.69,19.783,19.199,17.352,78.1,0.303,1.0,1.43,20.4,15.29,20.4,17.58,,,,2.0,False,25,3,4,7,4,7,10,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,19.75,20.96,2026-08-14
BN.PA,Danone,Agroalimentaire,67.24,-1.09,806390,1330773.0,0.61,67.935,68.823,69.557,40.6,1.344,0.94,1.83,80.14,60.64,74.12,66.74,,,,2.0,False,0,20,4,7,6,4,10,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,65.22,70.6,2026-08-14
DSY.PA,Dassault Systèmes,Technologie,21.68,3.63,1415836,2097511.0,0.68,21.382,20.674,21.221,62.3,0.724,1.03,3.11,30.36,15.82,22.43,17.56,,,,5.0,False,20,17,4,7,4,7,10,69,BON,Achat - position standard,vert clair,20.59,23.49,2026-08-14
EDEN.PA,Edenred,Services,28.58,2.18,303140,745604.0,0.41,28.22,27.527,22.751,63.8,0.774,0.94,2.64,29.5,15.23,29.5,25.16,,,,7.0,False,25,17,0,7,6,7,10,72,BON,Achat - position standard,vert clair,27.42,30.51,2026-08-14
ENGI.PA,Engie,Énergie,25.72,-1.57,3012669,2902982.0,1.04,26.243,26.52,25.352,38.4,0.567,1.0,2.4,29.89,17.2,27.93,25.58,,,baissière,0.0,False,12,15,6,7,3,0,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,24.87,27.14,2026-08-14
EL.PA,EssilorLuxottica,Santé/Optique,162.55,-0.73,420058,711276.0,0.59,166.885,167.792,205.74,40.0,5.141,1.0,3.31,323.8,160.6,176.6,160.8,,1.0,,,False,0,20,8,7,3,4,10,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,154.84,175.4,2026-08-14
ERF.PA,Eurofins Scientific,Santé,70.44,0.49,129199,221589.0,0.58,69.74,69.198,64.564,59.7,1.372,0.85,1.7,74.32,54.86,71.28,64.56,,,,,False,25,17,4,7,8,7,10,78,BON,Achat - position standard,vert clair,68.38,73.87,2026-08-14
RMS.PA,Hermès,Luxe,1576.0,-0.22,65224,94850.0,0.69,1601.124,1612.203,1814.691,44.2,49.81,0.96,3.38,2300.0,1465.5,1709.0,1465.5,,,,,False,0,20,8,7,3,4,10,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,1501.29,1700.52,2026-08-14
KER.PA,Kering,Luxe,268.55,-0.76,261490,324353.0,0.81,275.451,271.02,259.95,50.1,9.59,0.99,3.16,354.2,209.35,293.5,236.2,,,,,False,25,20,6,7,3,4,10,75,BON,Achat - position standard,vert clair,254.17,292.52,2026-08-14
OR.PA,L'Oréal,Cosmétiques,379.5,-0.99,213228,302395.0,0.71,383.61,383.479,374.809,46.3,7.822,0.94,2.09,408.35,338.85,401.0,366.1,,,,,False,25,20,4,7,3,4,10,73,BON,Achat - position standard,vert clair,367.77,399.05,2026-08-14
LR.PA,Legrand,Industrie,140.7,-0.74,361800,598723.0,0.6,139.622,138.59,138.406,54.1,3.622,0.9,2.78,166.95,121.95,143.8,125.7,,3.0,,,False,25,20,8,7,4,7,10,81,EXCELLENT,Achat fort - position pleine,vert,135.27,149.75,2026-08-14
MC.PA,LVMH,Luxe,458.4,-0.35,363942,518366.0,0.7,470.253,475.223,508.181,37.8,12.618,0.91,2.66,654.7,440.0,502.3,449.5,,,,,False,0,15,8,7,3,4,10,47,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,439.47,489.95,2026-08-14
ML.PA,Michelin,Industrie,34.63,-0.66,964031,1704457.0,0.57,34.592,34.525,32.189,52.8,0.625,0.92,1.82,35.72,25.51,35.48,33.46,,5.0,,,False,25,20,4,7,6,4,10,76,BON,Achat - position standard,vert clair,33.69,36.19,2026-08-14
ORA.PA,Orange,Télécom,16.41,0.74,3746999,4316244.0,0.87,16.322,16.388,16.179,49.4,0.357,0.96,2.21,18.81,13.07,17.52,15.83,,7.0,,,False,12,20,10,7,6,4,10,69,BON,Achat - position standard,vert clair,15.87,17.3,2026-08-14
RI.PA,Pernod Ricard,Boissons,69.16,1.2,491125,660336.0,0.74,68.562,67.483,71.662,59.0,1.73,0.93,2.51,107.45,58.6,71.14,61.16,,,,,False,3,17,4,7,4,7,10,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,66.57,73.48,2026-08-14
PUB.PA,Publicis,Communication,101.8,1.82,674812,679414.0,0.99,98.513,95.329,85.275,73.1,2.425,0.96,2.44,103.1,68.14,103.1,85.02,,,haussière,0.0,False,25,3,10,7,8,7,10,70,BON,Achat - position standard,vert clair,98.16,107.86,2026-08-14
RNO.PA,Renault,Automobile,28.63,1.42,1170354,1307952.0,0.89,28.291,27.78,30.432,62.3,0.713,0.87,2.41,37.97,24.66,29.02,25.46,,,,9.0,False,3,17,6,7,4,7,10,54,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,27.56,30.41,2026-08-14
SAF.PA,Safran,Aéronautique,360.5,0.7,298159,527713.0,0.57,357.12,349.565,309.981,63.2,8.292,0.92,2.25,366.5,262.6,366.5,316.9,,,,4.0,False,25,17,4,7,4,7,10,74,BON,Achat - position standard,vert clair,348.06,381.23,2026-08-14
SGO.PA,Saint-Gobain,Matériaux,83.94,-0.24,947109,870000.0,1.09,83.478,81.325,80.829,62.0,2.071,0.96,2.2,100.75,65.88,87.18,72.22,,9.0,,7.0,False,25,17,6,7,4,7,10,76,BON,Achat - position standard,vert clair,80.83,89.12,2026-08-14
SAN.PA,Sanofi,Santé,75.52,-1.19,1428310,2128006.0,0.67,75.591,75.724,79.117,49.0,1.821,0.97,2.55,91.15,71.25,80.18,72.07,,8.0,,,False,0,20,4,7,6,4,10,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,72.79,80.07,2026-08-14
SU.PA,Schneider Electric,Industrie,306.4,-0.92,528878,840064.0,0.63,301.549,291.382,261.373,66.7,7.392,0.91,2.49,312.3,208.8,312.3,255.7,,9.0,,2.0,False,25,10,8,7,4,7,10,71,BON,Achat - position standard,vert clair,295.31,324.88,2026-08-14
GLE.PA,Société Générale,Banque,82.36,-0.62,1190738,1370266.0,0.87,82.591,80.864,69.029,60.2,1.739,0.85,1.97,84.82,50.9,84.82,73.15,,,,6.0,False,25,17,6,7,4,7,10,76,BON,Achat - position standard,vert clair,79.75,86.71,2026-08-14
STLAP.PA,Stellantis,Automobile,4.61,-0.43,3891369,5648314.0,0.69,4.763,4.893,6.696,34.5,0.186,0.92,3.66,10.49,4.59,5.34,4.61,,,,2.0,False,0,15,8,7,3,4,10,47,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,4.33,5.08,2026-08-14
STMPA.PA,STMicroelectronics,Technologie,46.65,-2.12,1729224,3387967.0,0.51,47.466,49.452,42.271,38.3,2.468,0.78,4.22,70.85,18.2,58.3,42.42,,,,,False,12,15,8,8,4,4,10,61,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,42.95,52.83,2026-08-14
TEP.PA,Teleperformance,Services,70.86,2.55,392983,272498.0,1.44,68.118,64.217,60.776,69.6,2.81,1.0,4.11,78.14,43.65,71.96,52.72,,,haussière,0.0,False,25,10,12,7,4,10,10,78,BON,Achat - position standard,vert clair,66.64,77.89,2026-08-14
HO.PA,Thales,Défense,270.4,0.67,161809,243176.0,0.67,264.636,254.558,239.717,72.8,6.468,0.95,2.43,279.3,212.6,274.2,219.2,,,,2.0,False,25,3,4,7,4,7,10,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,260.7,286.57,2026-08-14
TTE.PA,TotalEnergies,Énergie,75.78,0.49,2433930,3416503.0,0.71,75.291,74.376,68.769,57.6,1.666,0.99,2.14,81.34,49.24,76.98,69.38,,,,,False,25,17,4,7,4,7,10,74,BON,Achat - position standard,vert clair,73.28,79.95,2026-08-14
URW.PA,Unibail-Rodamco-Westfield,Immobilier,103.5,0.1,145359,185848.0,0.78,103.851,103.876,97.562,48.8,1.317,0.9,1.14,106.65,85.6,106.2,102.55,baissier,0.0,,,False,12,20,4,7,6,4,10,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,101.52,106.79,2026-08-14
VIE.PA,Veolia,Environnement,34.03,-0.56,1270828,1466538.0,0.87,34.652,35.238,33.651,36.1,0.632,0.94,1.74,37.66,27.43,37.6,33.75,,,baissière,0.0,False,12,18,6,7,6,0,10,59,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,33.08,35.61,2026-08-14
DG.PA,Vinci,BTP,120.85,-0.9,691913,787290.0,0.88,122.889,122.679,124.357,43.9,2.191,0.92,1.56,143.15,112.4,127.75,117.1,,8.0,,,False,3,20,6,7,4,4,10,54,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,117.56,126.33,2026-08-14
VIV.PA,Vivendi,Médias,1.69,3.93,2479817,2107072.0,1.18,1.699,1.785,2.31,38.7,0.072,0.95,3.07,3.21,1.6,2.05,1.6,,,,9.0,False,0,15,6,7,6,4,10,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1.59,1.87,2026-08-14
