ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
AI.PA,Air Liquide,Industrie,163.16,-1.96,2664936,713155.0,3.74,166.91,168.329,164.57,34.0,2.676,1.05,1.5,182.26,140.78,176.64,162.46,,5.0,baissière,0.0,True,8,15,2,7,3,0,0,35,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,159.15,169.85,2026-09-18
AIR.PA,Airbus,Aéronautique,193.38,-1.48,2621206,823415.0,3.18,196.383,199.007,190.916,38.2,4.199,0.99,2.04,221.3,157.42,209.55,192.9,,,,,True,12,18,2,7,3,4,0,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,187.08,203.88,2026-09-18
ALO.PA,Alstom,Industrie,15.28,-3.08,2063455,1145060.0,1.8,15.748,15.931,18.751,39.5,0.433,1.03,2.57,30.23,14.72,17.06,15.28,,6.0,baissière,0.0,True,0,15,2,7,3,0,0,27,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,14.63,16.36,2026-09-18
MT.AS,ArcelorMittal,Matériaux,63.12,-2.41,2857845,1459283.0,1.96,64.237,64.145,52.924,47.4,2.088,1.01,3.25,68.56,30.14,68.56,61.12,,,,9.0,True,25,20,2,7,3,4,0,61,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,59.99,68.34,2026-09-18
CS.PA,AXA,Assurance,44.73,1.18,12823440,2671307.0,4.8,43.885,43.863,41.865,58.1,0.702,1.07,1.54,45.66,36.55,44.82,42.43,haussier,0.0,haussière,0.0,True,25,17,2,7,8,10,0,69,BON,Achat - position standard,vert clair,43.68,46.48,2026-09-18
BNP.PA,BNP Paribas,Banque,100.74,-1.54,5485737,1799748.0,3.05,102.477,103.743,94.809,37.6,2.126,1.03,1.76,113.82,65.12,107.64,99.8,,,,,True,12,15,2,7,3,4,0,43,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,97.55,106.05,2026-09-18
EN.PA,Bouygues,BTP/Télécom,43.38,-2.63,1607703,693867.0,2.32,44.075,44.704,46.516,35.6,0.843,1.0,1.7,53.48,36.72,46.9,43.22,,,baissière,0.0,True,0,18,2,7,4,0,0,31,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,42.11,45.49,2026-09-18
CAP.PA,Capgemini,Technologie,104.35,-1.23,944980,496654.0,1.9,105.718,105.929,109.361,47.8,3.751,1.03,3.15,153.05,85.62,111.65,100.35,,1.0,,6.0,True,0,20,2,7,3,4,0,36,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,98.72,113.73,2026-09-18
CA.PA,Carrefour,Distribution,16.43,-2.23,4889687,1705344.0,2.87,16.5,16.313,15.612,53.8,0.293,1.11,1.72,17.53,12.0,16.91,15.52,,,,2.0,True,25,20,2,10,4,7,0,68,BON,Achat - position standard,vert clair,15.99,17.17,2026-09-18
ACA.PA,Crédit Agricole,Banque,18.19,-1.06,8389916,3814295.0,2.2,18.463,18.647,17.673,36.5,0.301,1.01,1.45,20.4,15.37,19.22,18.11,,,,,True,12,15,2,7,3,4,0,43,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,17.74,18.94,2026-09-18
BN.PA,Danone,Agroalimentaire,60.54,-0.62,3342770,1074754.0,3.11,62.006,63.426,68.349,29.1,1.071,0.99,1.45,80.14,60.02,66.44,60.02,,,baissière,0.0,True,0,8,2,7,3,0,0,20,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,58.93,63.22,2026-09-18
DSY.PA,Dassault Systèmes,Technologie,20.56,-1.63,3463917,1719609.0,2.01,20.896,21.182,21.31,43.5,0.65,1.01,3.03,30.36,15.82,23.18,19.9,,7.0,,6.0,True,0,20,15,7,6,4,0,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,19.58,22.19,2026-09-18
EDEN.PA,Edenred,Services,28.38,-2.81,1184152,515180.0,2.3,28.812,28.947,24.182,46.3,0.735,1.04,2.44,30.85,15.23,30.85,27.9,,4.0,,,True,12,20,2,7,3,4,0,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,27.28,30.22,2026-09-18
ENGI.PA,Engie,Énergie,24.03,-0.17,57377481,3530874.0,16.25,24.005,24.385,25.178,40.6,0.515,0.98,2.09,29.89,17.78,25.75,23.37,,,,,True,0,20,2,7,8,4,0,41,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,23.26,25.32,2026-09-18
EL.PA,EssilorLuxottica,Santé/Optique,139.0,-4.2,1757984,728983.0,2.41,146.32,151.516,194.343,24.0,4.235,0.98,2.43,323.8,138.3,163.9,138.3,,,baissière,0.0,True,0,8,2,7,3,0,0,20,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,132.65,149.59,2026-09-18
