ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
BN.PA,Danone,Agroalimentaire,64.92,1.88,1455041,984969.0,1.48,64.589,65.55,68.897,42.1,1.044,0.87,1.27,80.14,60.64,68.4,63.18,,,,2.0,False,0,20,12,7,10,4,5,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,63.35,67.53,2026-09-08
DSY.PA,Dassault Systèmes,Technologie,20.46,-2.66,1150276,1645222.0,0.7,21.828,21.809,21.358,39.4,0.676,1.03,2.71,30.36,15.82,23.18,20.28,,,baissière,0.0,False,25,15,8,7,3,0,5,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,19.45,22.15,2026-09-08
EDEN.PA,Edenred,Services,28.61,-6.04,642047,463107.0,1.39,29.723,29.32,23.822,47.3,0.765,1.05,2.21,30.85,15.23,30.85,27.61,,,,7.0,False,25,20,2,7,3,4,5,66,BON,Achat - position standard,vert clair,27.46,30.52,2026-09-08
ENGI.PA,Engie,Énergie,24.12,0.46,2972033,3179037.0,0.93,24.332,24.916,25.279,34.8,0.529,0.97,2.06,29.89,17.78,26.63,23.4,,,,2.0,False,0,15,6,7,6,4,5,43,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,23.33,25.44,2026-09-08
EL.PA,EssilorLuxottica,Santé/Optique,149.6,-0.13,622252,650750.0,0.96,155.527,159.286,198.438,29.2,4.377,0.93,2.27,323.8,147.0,173.05,147.0,,,,1.0,False,0,8,6,7,3,4,5,33,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,143.03,160.54,2026-09-08
ERF.PA,Eurofins Scientific,Santé,71.2,-2.09,265201,215653.0,1.23,72.305,71.736,65.734,49.6,1.672,1.19,2.3,74.78,54.86,74.78,68.38,,,,9.0,False,25,20,12,10,3,4,5,79,BON,Achat - position standard,vert clair,68.69,75.38,2026-09-08
RMS.PA,Hermès,Luxe,1442.5,-1.0,66879,119990.0,0.56,1510.459,1544.402,1770.947,32.0,40.812,0.91,2.31,2300.0,1439.5,1663.5,1439.5,,,baissière,0.0,False,0,15,8,7,3,0,5,38,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1381.28,1544.53,2026-09-08
KER.PA,Kering,Luxe,244.4,-0.33,343452,281555.0,1.22,248.827,254.245,258.739,39.5,8.07,0.92,2.72,354.2,225.1,289.05,238.6,,,,,False,0,18,12,7,6,4,5,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,232.29,264.58,2026-09-08
OR.PA,L'Oréal,Cosmétiques,388.2,1.12,323855,278829.0,1.16,384.441,384.194,376.266,53.8,7.821,1.01,1.8,405.8,338.85,394.0,367.5,haussier,0.0,,,False,25,20,6,7,6,7,5,76,BON,Achat - position standard,vert clair,376.47,407.75,2026-09-08
LR.PA,Legrand,Industrie,146.15,3.73,429338,428437.0,1.0,138.908,137.898,138.175,65.0,3.884,1.06,2.24,166.95,121.95,146.3,131.6,,1.0,haussière,0.0,False,20,17,6,7,8,7,5,70,BON,Achat - position standard,vert clair,140.32,155.86,2026-09-08
MC.PA,LVMH,Luxe,426.55,-0.59,337658,454012.0,0.74,439.424,449.363,498.498,33.1,10.636,0.9,2.09,654.7,425.35,486.5,425.35,,,,2.0,False,0,15,8,7,3,4,5,42,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,410.6,453.14,2026-09-08
ML.PA,Michelin,Industrie,34.66,-1.42,939786,1309029.0,0.72,34.785,34.705,32.588,50.2,0.638,1.05,1.59,35.72,25.51,35.35,33.95,,,,,False,25,20,4,7,4,4,5,69,BON,Achat - position standard,vert clair,33.7,36.26,2026-09-08
ORA.PA,Orange,Télécom,15.37,0.2,2947471,4829004.0,0.61,15.487,15.728,16.11,38.3,0.312,0.92,1.86,18.81,13.07,16.45,14.8,,,,7.0,False,0,15,4,7,6,4,5,41,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,14.9,16.15,2026-09-08
RI.PA,Pernod Ricard,Boissons,60.72,-1.68,573573,672185.0,0.85,63.288,64.974,70.712,32.1,1.7,1.01,2.61,93.04,58.6,70.0,60.44,,7.0,baissière,0.0,False,0,15,6,7,3,0,5,36,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,58.17,64.97,2026-09-08
PUB.PA,Publicis,Communication,98.94,-2.14,460256,569394.0,0.81,100.867,100.104,87.765,49.5,2.426,1.07,2.13,104.85,68.14,104.85,97.34,,,,,False,25,20,6,7,3,4,5,70,BON,Achat - position standard,vert clair,95.3,105.0,2026-09-08
RNO.PA,Renault,Automobile,29.58,1.51,1019927,1358688.0,0.75,28.875,28.555,30.136,58.4,0.92,1.16,3.5,37.97,24.66,30.07,26.96,,,,5.0,False,8,17,4,10,10,7,5,61,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,28.2,31.88,2026-09-08
SAF.PA,Safran,Aéronautique,333.6,0.03,224758,405770.0,0.55,336.313,340.796,314.883,42.1,7.218,0.9,1.95,366.5,262.6,366.5,326.8,,7.0,,3.0,False,12,20,4,7,6,4,5,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,322.77,351.64,2026-09-08
SGO.PA,Saint-Gobain,Matériaux,74.4,-1.82,904201,880215.0,1.03,76.951,78.606,80.549,34.4,1.872,0.94,1.94,95.86,65.88,86.22,73.28,,6.0,baissière,0.0,False,0,15,6,7,3,0,5,36,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,71.59,79.08,2026-09-08
SAN.PA,Sanofi,Santé,74.7,-2.05,1468180,1488764.0,0.99,76.487,76.707,78.858,39.3,1.513,0.92,1.72,91.15,71.25,79.36,74.23,baissier,0.0,baissière,0.0,False,0,15,6,7,3,0,5,36,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,72.43,78.48,2026-09-08
SU.PA,Schneider Electric,Industrie,299.6,4.03,635179,641601.0,0.99,293.264,293.508,266.578,56.7,7.051,0.97,2.06,312.3,220.4,312.3,283.25,,3.0,,3.0,False,12,17,6,7,6,4,5,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,289.02,317.23,2026-09-08
GLE.PA,Société Générale,Banque,74.34,0.22,1710677,1871486.0,0.91,74.18,75.698,70.029,42.3,1.829,1.0,2.53,84.82,51.98,84.43,70.29,,,,7.0,False,12,20,6,7,6,4,5,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,71.6,78.91,2026-09-08
STLAP.PA,Stellantis,Automobile,4.67,-2.34,2715689,5459521.0,0.5,4.653,4.67,6.368,48.4,0.183,0.94,3.95,10.49,4.38,4.86,4.38,,,,,False,0,20,4,7,4,4,5,44,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,4.39,5.12,2026-09-08
STMPA.PA,STMicroelectronics,Technologie,45.01,0.45,2164705,2278554.0,0.95,44.029,44.862,42.523,46.7,1.86,0.83,3.17,70.85,18.2,49.21,41.83,,,,,False,12,20,6,7,8,4,5,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,42.21,49.66,2026-09-08
TEP.PA,Teleperformance,Services,69.0,-2.04,182539,236089.0,0.77,70.36,69.333,62.26,52.1,2.33,0.83,2.66,78.14,43.65,72.64,67.42,,,,,False,25,20,8,7,3,4,5,72,BON,Achat - position standard,vert clair,65.51,74.82,2026-09-08
HO.PA,Thales,Défense,232.7,-0.39,194044,205641.0,0.94,239.809,245.603,240.884,29.1,4.984,0.86,1.78,279.3,212.6,274.2,229.8,,7.0,,2.0,False,3,8,6,7,6,4,5,39,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,225.22,245.16,2026-09-08
TTE.PA,TotalEnergies,Énergie,77.75,2.17,2056948,3314792.0,0.62,76.846,76.244,69.986,57.5,1.597,1.02,1.57,81.34,49.24,78.88,74.05,,,,,False,25,17,4,7,10,7,5,75,BON,Achat - position standard,vert clair,75.35,81.74,2026-09-08
URW.PA,Unibail-Rodamco-Westfield,Immobilier,94.82,-2.39,343042,238681.0,1.44,97.743,99.811,98.011,19.8,1.468,1.09,1.38,106.65,86.44,104.15,94.28,,,baissière,0.0,False,3,8,2,7,3,0,5,28,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,92.62,98.49,2026-09-08
VIE.PA,Veolia,Environnement,31.95,0.16,1298107,1349555.0,0.96,32.447,33.244,33.586,27.0,0.539,0.93,1.53,37.66,27.69,34.67,31.54,,,,2.0,False,0,8,6,7,6,4,5,36,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,31.14,33.3,2026-09-08
DG.PA,Vinci,BTP,114.5,0.48,682509,830892.0,0.82,114.755,116.942,123.215,39.0,2.057,0.96,1.7,143.15,111.6,124.9,111.6,,,,3.0,False,0,15,6,7,6,4,5,43,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,111.41,119.64,2026-09-08
VIV.PA,Vivendi,Médias,1.49,-0.13,1824772,2372184.0,0.77,1.572,1.632,2.205,24.9,0.049,0.81,2.03,3.21,1.49,1.7,1.49,,,baissière,0.0,False,0,8,8,7,3,0,5,31,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,1.41,1.61,2026-09-08
ATO.PA,Atos,Technologie,26.04,-2.91,92492,79844.0,1.16,27.436,28.412,44.411,27.6,0.993,0.88,2.84,63.24,25.92,30.92,25.92,,,baissière,0.0,False,0,8,6,7,3,9,5,38,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,24.55,28.52,2026-09-08
SOI.PA,Soitec,Semi-conducteurs,146.35,14.07,275489,254851.0,1.08,122.84,118.253,93.483,70.2,8.902,1.03,5.14,200.5,22.62,146.35,105.6,,2.0,haussière,0.0,False,25,3,6,7,8,7,5,61,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,133.0,168.61,2026-09-08
NANO.PA,Nanobiotix,Biotech,32.5,-2.99,100688,168599.0,0.6,34.316,34.644,27.987,44.2,2.201,0.98,6.1,47.66,7.92,39.98,32.02,,1.0,,,False,12,20,8,7,3,4,5,59,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,29.2,38.0,2026-09-08
ADOC.PA,Adocia,Biotech,3.93,-1.7,80528,82212.0,0.98,4.031,4.049,5.017,42.2,0.13,0.91,2.85,12.4,3.61,4.3,3.88,,1.0,,,False,0,20,6,7,3,4,5,45,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,3.74,4.26,2026-09-08
BVI.PA,Bureau Veritas,Services,27.64,1.62,498578,733316.0,0.68,27.406,27.494,27.196,53.0,0.405,0.86,1.19,30.18,24.58,28.39,26.95,,,,4.0,False,12,20,4,7,6,4,5,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,27.03,28.65,2026-09-08
CO.PA,Casino Guichard,Distribution,0.18,-0.6,90915,176517.0,0.52,0.184,0.186,0.271,44.6,0.007,0.79,3.22,0.53,0.15,0.21,0.18,,,,,False,0,20,4,8,10,4,5,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,0.17,0.2,2026-09-08
COFA.PA,Coface,Assurance,16.14,-0.74,194195,134061.0,1.45,16.064,16.008,15.663,55.6,0.212,0.99,1.21,16.66,14.02,16.26,15.73,,4.0,,,False,25,17,2,7,8,7,5,71,BON,Achat - position standard,vert clair,15.82,16.67,2026-09-08
GET.PA,Getlink,Transport,18.51,-0.54,340406,636233.0,0.54,18.664,18.726,17.994,43.9,0.284,1.06,1.56,19.85,15.02,19.54,18.26,,3.0,,,False,12,20,4,7,3,4,5,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.08,19.22,2026-09-08
ICAD.PA,Icade,Immobilier,17.44,-2.9,136918,91604.0,1.49,18.024,18.412,20.0,28.7,0.366,1.05,1.65,22.76,17.07,19.36,17.07,,,baissière,0.0,False,0,8,12,7,3,0,5,35,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,16.89,18.36,2026-09-08
IPN.PA,Ipsen,Santé,159.2,-3.34,109766,84467.0,1.3,164.419,163.664,151.573,44.2,4.584,0.98,2.32,174.0,109.9,170.9,153.7,,,,,False,25,20,2,7,3,4,5,66,BON,Achat - position standard,vert clair,152.32,170.66,2026-09-08
IPS.PA,Ipsos,Services,36.06,-2.06,53913,87442.0,0.62,38.152,38.517,37.02,37.5,1.171,0.99,2.45,42.98,29.1,40.08,35.88,,1.0,baissière,0.0,False,3,15,8,7,3,0,5,41,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,34.3,38.99,2026-09-08
IPH.PA,InnatePharma,Biotech,1.71,-2.4,154723,961024.0,0.16,1.788,1.79,1.598,44.6,0.101,0.85,4.52,2.33,1.03,2.33,1.68,baissier,0.0,,,False,12,20,8,7,3,9,5,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,1.56,1.96,2026-09-08
JCQ.PA,Jacquet Metal Service,Industrie,21.2,0.24,6582,3512.0,1.87,20.665,20.737,21.185,56.8,0.375,1.18,1.59,25.4,17.06,21.8,20.05,,,,2.0,True,12,17,2,10,8,4,5,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,20.64,22.14,2026-09-08
MERY.PA,Mercialys,Immobilier,10.8,-1.64,134404,136140.0,0.99,11.052,11.258,11.508,24.0,0.17,1.02,1.37,12.98,10.42,11.82,10.7,,,baissière,0.0,False,0,8,6,7,3,0,5,29,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,10.55,11.22,2026-09-08
NEX.PA,Nexans,Industrie,141.3,3.44,90505,133934.0,0.68,139.265,139.027,135.727,54.3,4.112,0.93,2.68,169.0,109.7,145.8,135.9,haussier,0.0,,,False,25,20,4,7,6,4,5,71,BON,Achat - position standard,vert clair,135.13,151.58,2026-09-08
RUI.PA,Rubis,Énergie,34.42,1.89,446703,95535.0,4.68,33.987,33.798,33.094,59.5,0.63,1.15,1.63,37.08,28.18,35.8,33.06,,,,,True,25,17,2,10,10,4,5,73,BON,Achat - position standard,vert clair,33.47,36.0,2026-09-08
SW.PA,Sodexo,Services,57.5,-0.95,132878,202234.0,0.66,57.835,57.37,51.225,53.8,0.975,0.98,1.53,59.08,35.5,59.08,55.7,,,,7.0,False,25,20,8,7,3,4,5,72,BON,Achat - position standard,vert clair,56.04,59.94,2026-09-08
SPIE.PA,Spie,Services,44.12,0.73,298029,355059.0,0.84,44.07,44.94,47.142,40.9,0.977,0.97,2.12,53.45,41.44,48.0,42.8,,,,7.0,False,0,20,6,7,6,4,5,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,42.65,46.56,2026-09-08
SK.PA,SEB,Biens de consommation,59.1,-0.17,34116,39493.0,0.86,59.159,58.669,54.595,53.9,1.542,0.92,2.17,66.45,40.84,60.8,57.0,,,,,False,25,20,6,7,3,4,5,70,BON,Achat - position standard,vert clair,56.79,62.95,2026-09-08
TFI.PA,TF1,Médias,6.76,-1.31,179705,160320.0,1.12,6.876,6.906,7.214,39.4,0.106,1.0,1.26,8.94,6.55,7.1,6.72,,7.0,baissière,0.0,False,0,15,6,7,3,0,5,36,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,6.6,7.02,2026-09-08
TKO.PA,Tikehau Capital,Finance,17.04,1.43,46483,25792.0,1.8,16.829,16.89,17.306,52.2,0.349,0.87,1.67,20.05,14.58,17.46,16.24,,,,4.0,True,8,20,15,7,10,4,5,69,BON,Achat - position standard,vert clair,16.52,17.91,2026-09-08
VLA.PA,Valneva,Biotech,2.97,0.61,424243,1691539.0,0.25,2.906,2.793,2.931,64.4,0.154,1.03,4.97,5.34,2.03,3.24,2.29,,,,,False,20,17,0,7,3,7,5,59,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,2.74,3.36,2026-09-08
VK.PA,Vallourec,Industrie,19.1,2.47,730482,868484.0,0.84,18.551,18.601,19.946,54.2,0.528,0.92,2.43,27.67,15.07,19.14,17.59,,,haussière,0.0,False,0,20,6,7,8,4,5,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.31,20.42,2026-09-08
VRLA.PA,Verallia,Industrie,19.1,-0.98,21174,23807.0,0.89,19.222,19.101,20.421,50.5,0.414,0.89,1.98,24.4,15.5,19.82,17.67,,,,,False,3,20,6,7,4,7,5,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.48,20.14,2026-09-08
WLN.PA,Worldline,Technologie,14.2,-2.41,290233,354639.0,0.82,13.862,13.2,16.22,62.8,0.727,1.01,5.22,34.62,9.05,14.98,11.5,,,,,False,3,17,6,7,4,7,5,49,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,13.11,16.02,2026-09-08
XFAB.PA,X-FAB,Semi-conducteurs,6.36,5.29,166138,362452.0,0.46,6.098,6.254,6.662,49.3,0.333,0.83,4.48,15.88,4.09,7.28,5.7,,,,,False,0,20,0,7,8,4,5,44,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,5.87,7.2,2026-09-08
