ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
ICAD.PA,Icade,Immobilier,18.9,1.34,151171,137615.0,1.1,18.808,19.216,20.534,42.4,0.461,0.95,2.05,23.06,18.09,21.36,18.09,,,,4.0,False,0,20,10,7,6,4,10,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.21,20.05,2026-07-14
IPN.PA,Ipsen,Santé,158.4,-1.37,86353,128385.0,0.67,163.825,163.467,146.648,42.9,4.192,1.08,2.53,173.5,101.9,172.7,153.3,,,,8.0,False,25,20,8,7,3,4,10,77,BON,Achat - position standard,vert clair,152.11,168.88,2026-07-14
IPS.PA,Ipsos,Services,35.36,0.57,72114,65167.0,1.11,34.789,35.33,36.287,47.8,0.93,0.92,2.28,43.7,29.1,38.68,32.8,,,,,False,0,20,6,7,10,4,10,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,33.97,37.68,2026-07-14
IPH.PA,InnatePharma,Biotech,1.59,-1.12,41013,155419.0,0.26,1.605,1.603,1.535,49.1,0.072,0.92,3.98,2.2,1.03,1.76,1.54,,,,6.0,False,25,20,4,7,3,4,10,73,BON,Achat - position standard,vert clair,1.48,1.77,2026-07-14
JCQ.PA,Jacquet Metal Service,Industrie,21.6,1.89,906,6998.0,0.13,21.405,21.576,21.259,49.3,0.53,0.87,2.19,25.4,17.06,24.2,20.4,,,,,False,12,20,0,7,10,4,10,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,20.8,22.93,2026-07-14
MERY.PA,Mercialys,Immobilier,11.58,-0.17,79721,135241.0,0.59,11.663,11.694,11.486,44.6,0.194,0.95,1.67,12.98,10.42,12.02,11.46,,9.0,,,False,12,20,8,7,3,4,10,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,11.29,12.06,2026-07-14
NEX.PA,Nexans,Industrie,135.8,1.49,122132,146199.0,0.84,136.43,141.026,134.992,39.6,4.885,0.97,3.14,169.0,109.7,164.3,130.1,,,,4.0,False,12,15,6,7,6,4,10,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,128.47,148.01,2026-07-14
RUI.PA,Rubis,Énergie,32.0,0.82,110927,190628.0,0.58,31.605,32.093,32.953,44.9,0.62,0.88,1.78,37.08,27.36,34.0,30.3,,,,,False,0,20,10,7,8,4,10,59,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,31.07,33.55,2026-07-14
SW.PA,Sodexo,Services,51.8,-0.67,318041,344805.0,0.92,52.462,51.677,48.599,53.9,1.277,1.02,2.2,56.55,35.5,54.85,49.2,,,,8.0,False,25,20,6,7,3,4,10,75,BON,Achat - position standard,vert clair,49.89,54.99,2026-07-14
SPIE.PA,Spie,Services,47.9,0.42,327298,399263.0,0.82,49.142,49.609,47.582,40.8,1.328,1.08,2.65,54.55,41.44,53.45,46.6,,2.0,,1.0,False,12,20,6,7,3,4,10,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,45.91,51.22,2026-07-14
SK.PA,SEB,Biens de consommation,48.3,0.37,28185,56134.0,0.5,47.967,48.659,53.278,46.6,1.628,0.98,3.3,81.45,40.84,54.92,45.32,,,,,False,0,20,4,7,10,4,10,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,45.86,52.37,2026-07-14
TFI.PA,TF1,Médias,6.74,-0.52,150628,264092.0,0.57,6.749,6.751,7.35,48.2,0.111,0.94,1.58,9.02,6.55,6.9,6.55,,,,,False,0,20,4,7,4,4,10,49,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,6.57,7.02,2026-07-14
TKO.PA,Tikehau Capital,Finance,17.96,0.11,117354,83770.0,1.4,17.419,17.3,17.441,61.3,0.425,1.01,2.36,20.8,14.58,18.12,15.98,,1.0,,,False,20,17,12,7,8,7,10,81,EXCELLENT,Achat fort - position pleine,vert,17.32,19.02,2026-07-14
VLA.PA,Valneva,Biotech,2.21,-2.82,330663,424084.0,0.78,2.252,2.277,3.113,41.9,0.098,0.99,4.01,5.41,2.13,2.37,2.15,,,,,False,0,20,4,7,4,4,10,49,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,2.06,2.45,2026-07-14
VK.PA,Vallourec,Industrie,20.85,-1.04,530488,850635.0,0.62,20.79,21.305,20.319,42.0,0.633,0.87,2.29,27.67,14.76,23.72,19.8,,,,9.0,False,12,20,4,7,8,4,10,65,BON,Achat - position standard,vert clair,19.9,22.43,2026-07-14
VRLA.PA,Verallia,Industrie,20.38,0.99,36770,20967.0,1.75,20.009,19.751,21.133,59.8,0.509,0.96,2.35,29.0,15.5,20.56,18.27,,6.0,,,True,3,17,15,7,4,7,10,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,19.62,21.65,2026-07-14
WLN.PA,Worldline,Technologie,9.52,-1.07,773804,476735.0,1.62,10.063,10.492,18.258,37.1,0.618,0.8,4.36,39.96,9.05,13.11,9.05,,,,1.0,True,0,15,15,7,3,4,10,54,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,8.59,11.06,2026-07-14
XFAB.PA,X-FAB,Semi-conducteurs,8.22,1.42,234630,594762.0,0.39,8.03,8.316,6.731,48.3,0.727,0.82,7.02,15.88,4.09,10.03,7.22,,,,8.0,False,12,20,0,7,6,4,10,59,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,7.12,10.03,2026-07-14
