ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
AI.PA,Air Liquide,Industrie,166.24,-0.38,539712,720623.0,0.75,168.195,169.106,164.515,40.8,2.723,1.08,1.56,182.26,140.78,176.64,165.04,,3.0,,,False,12,20,4,7,3,4,0,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,162.16,173.05,2026-09-15
AIR.PA,Airbus,Aéronautique,194.8,-0.1,1154317,788470.0,1.46,197.423,200.175,190.764,39.2,4.363,1.01,2.11,221.3,157.42,214.3,193.18,,,,9.0,False,12,15,2,7,6,4,0,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,188.26,205.71,2026-09-15
ALO.PA,Alstom,Industrie,15.62,-0.98,1075406,1093303.0,0.98,15.886,16.019,18.841,43.6,0.448,1.08,2.93,30.23,14.72,17.06,15.41,,4.0,,3.0,False,0,20,6,7,3,4,0,40,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,14.95,16.74,2026-09-15
MT.AS,ArcelorMittal,Matériaux,63.24,0.96,1211633,1461861.0,0.83,64.329,64.003,52.551,48.7,2.107,1.02,3.06,68.56,28.92,68.56,59.34,,,,6.0,False,25,20,6,7,3,4,0,65,BON,Achat - position standard,vert clair,60.08,68.51,2026-09-15
CS.PA,AXA,Assurance,43.62,-0.11,2979860,2592181.0,1.15,43.525,43.718,41.791,48.3,0.718,1.11,1.67,45.66,36.55,44.82,42.43,,,,,False,12,20,6,10,6,4,0,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,42.54,45.41,2026-09-15
BNP.PA,BNP Paribas,Banque,101.3,-1.46,1897226,1778075.0,1.07,103.042,104.295,94.57,38.0,2.078,1.0,1.96,113.82,65.12,111.12,99.93,,,,,False,12,15,6,7,3,4,0,47,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,98.18,106.49,2026-09-15
EN.PA,Bouygues,BTP/Télécom,43.77,0.05,481358,680443.0,0.71,44.163,44.912,46.582,34.8,0.794,0.92,1.84,53.48,36.72,47.63,43.39,,,,,False,0,18,4,7,6,4,0,39,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,42.58,45.75,2026-09-15
CAP.PA,Capgemini,Technologie,108.7,-0.91,591074,475725.0,1.24,106.301,106.243,109.482,55.0,3.8,1.03,3.13,153.05,85.62,111.65,100.35,haussier,0.0,,4.0,False,18,17,2,7,6,7,0,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,103.0,118.2,2026-09-15
CA.PA,Carrefour,Distribution,16.77,0.96,1695820,1656574.0,1.02,16.432,16.231,15.583,62.9,0.285,1.08,1.77,17.53,11.95,16.91,15.52,,8.0,haussière,0.0,False,25,17,6,7,8,7,0,70,BON,Achat - position standard,vert clair,16.34,17.48,2026-09-15
ACA.PA,Crédit Agricole,Banque,18.35,-0.49,4032750,3931254.0,1.03,18.564,18.73,17.648,39.5,0.299,0.99,1.61,20.4,15.37,20.13,18.11,,,,,False,12,15,6,7,3,4,0,47,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,17.9,19.1,2026-09-15
