ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
AI.PA,Air Liquide,Industrie,168.72,0.56,450185,660269.0,0.68,168.218,169.59,163.815,44.0,2.185,0.88,1.09,182.26,140.78,175.06,165.36,,,,7.0,False,12,20,4,7,6,4,7,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,165.44,174.18,2026-08-26
AIR.PA,Airbus,Aéronautique,205.85,0.64,816992,818022.0,1.0,206.788,207.411,189.835,49.0,4.232,0.88,1.59,221.3,157.42,217.05,201.65,,2.0,,,False,12,20,6,7,6,4,7,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,199.5,216.43,2026-08-26
ALO.PA,Alstom,Industrie,16.91,4.48,1820729,964795.0,1.89,16.234,16.189,19.239,62.5,0.393,0.94,1.98,30.23,14.72,17.05,15.75,haussier,0.0,,,True,18,17,15,7,10,7,7,81,EXCELLENT,Achat fort - position pleine,vert,16.32,17.89,2026-08-26
MT.AS,ArcelorMittal,Matériaux,64.56,3.2,1805618,1537861.0,1.17,62.972,62.265,50.861,62.4,2.129,1.03,3.15,65.24,27.42,65.24,56.8,,,,,False,25,17,6,7,6,7,7,75,BON,Achat - position standard,vert clair,61.37,69.88,2026-08-26
CS.PA,AXA,Assurance,43.71,0.07,1903124,2174565.0,0.88,44.035,44.284,41.538,41.5,0.551,0.95,1.14,45.66,36.55,45.63,43.23,,5.0,,4.0,False,12,20,6,7,6,4,7,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,42.88,45.09,2026-08-26
BNP.PA,BNP Paribas,Banque,105.72,1.23,1280037,1468662.0,0.87,107.339,108.034,93.403,43.8,1.997,0.97,1.6,113.82,65.12,113.82,104.02,,2.0,,1.0,False,12,20,6,7,6,4,7,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,102.73,110.71,2026-08-26
EN.PA,Bouygues,BTP/Télécom,45.67,-1.13,587479,548566.0,1.07,46.471,47.086,46.92,35.2,0.823,0.86,1.46,53.48,35.39,50.2,45.64,,9.0,baissière,0.0,False,3,18,6,7,3,0,7,44,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,44.44,47.73,2026-08-26
CAP.PA,Capgemini,Technologie,106.5,-2.65,441282,552170.0,0.8,108.627,106.416,109.863,53.1,3.76,0.92,2.98,153.05,85.62,111.85,100.25,,,,,False,3,20,8,7,3,4,7,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,100.86,115.9,2026-08-26
CA.PA,Carrefour,Distribution,15.94,0.31,1424151,1603604.0,0.89,15.876,15.901,15.484,50.1,0.251,0.79,1.15,17.53,11.94,16.2,15.6,,,,,False,12,20,6,8,8,4,7,65,BON,Achat - position standard,vert clair,15.57,16.57,2026-08-26
ACA.PA,Crédit Agricole,Banque,19.01,0.03,2789796,4278917.0,0.65,19.255,19.223,17.519,48.1,0.28,0.88,1.35,20.4,15.29,20.4,18.32,,,,,False,25,20,4,7,3,4,7,70,BON,Achat - position standard,vert clair,18.59,19.71,2026-08-26
