ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
AI.PA,Air Liquide,Industrie,170.76,0.19,445327,667848.0,0.67,170.615,170.33,164.348,50.9,2.609,1.09,1.36,182.26,140.78,176.64,165.36,,3.0,,,False,25,20,4,7,4,4,5,69,BON,Achat - position standard,vert clair,166.85,177.28,2026-09-07
AIR.PA,Airbus,Aéronautique,198.66,-0.15,532628,717178.0,0.74,199.812,202.575,190.464,41.4,4.207,0.96,1.9,221.3,157.42,216.55,193.18,,,,4.0,False,12,20,4,7,6,4,5,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,192.35,209.18,2026-09-07
ALO.PA,Alstom,Industrie,16.3,-1.21,710141,1043119.0,0.68,16.227,16.209,19.0,51.5,0.43,1.06,2.51,30.23,14.72,17.06,15.54,,1.0,,,False,3,20,4,7,10,4,5,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.66,17.37,2026-09-07
MT.AS,ArcelorMittal,Matériaux,67.54,0.45,1000827,1387426.0,0.72,65.306,64.001,51.955,69.4,2.052,1.01,3.2,68.42,28.84,68.42,59.34,,,,1.0,False,25,10,4,7,8,7,5,66,BON,Achat - position standard,vert clair,64.46,72.67,2026-09-07
CS.PA,AXA,Assurance,44.16,-1.08,2036822,2363274.0,0.86,43.948,44.024,41.711,51.0,0.692,1.14,1.6,45.66,36.55,45.05,42.43,,,,7.0,False,12,20,6,10,8,4,5,65,BON,Achat - position standard,vert clair,43.12,45.89,2026-09-07
BNP.PA,BNP Paribas,Banque,104.54,0.0,1095298,1685264.0,0.65,104.27,105.464,94.158,46.0,2.001,0.98,2.03,113.82,65.12,113.82,99.93,,,,7.0,False,12,20,4,7,6,4,5,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,101.54,109.54,2026-09-07
EN.PA,Bouygues,BTP/Télécom,44.9,0.88,455416,636680.0,0.72,44.737,45.562,46.718,40.4,0.848,0.96,1.84,53.48,36.72,48.41,43.39,,,,7.0,False,0,20,4,7,6,4,5,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,43.63,47.02,2026-09-07
CAP.PA,Capgemini,Technologie,105.1,-1.22,289431,420642.0,0.69,107.203,106.84,109.655,48.4,3.556,0.94,3.03,153.05,85.62,111.65,103.75,,,,,False,3,20,8,7,3,4,5,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,99.77,113.99,2026-09-07
CA.PA,Carrefour,Distribution,16.27,-0.82,1250096,1541912.0,0.81,16.103,15.999,15.529,57.1,0.251,0.93,1.41,17.53,11.94,16.47,15.52,,3.0,,1.0,False,25,17,6,7,4,7,5,71,BON,Achat - position standard,vert clair,15.89,16.9,2026-09-07
ACA.PA,Crédit Agricole,Banque,18.86,0.32,2884185,4281094.0,0.67,18.795,18.91,17.607,49.5,0.29,0.95,1.5,20.4,15.37,20.4,18.18,,7.0,,7.0,False,12,20,4,7,6,4,5,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.43,19.59,2026-09-07
