ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
AI.PA,Air Liquide,Industrie,171.44,-0.55,525025,790630.0,0.66,172.592,173.278,163.233,45.0,2.603,0.93,1.3,182.26,140.78,178.62,169.24,,7.0,,,False,12,20,8,7,6,4,10,67,BON,Achat - position standard,vert clair,167.54,177.95,2026-08-10
AIR.PA,Airbus,Aéronautique,214.65,0.49,429892,1063675.0,0.4,211.088,206.653,187.359,63.6,5.021,0.97,2.06,221.3,157.42,217.05,190.9,,,,3.0,False,25,17,0,7,4,7,10,70,BON,Achat - position standard,vert clair,207.12,227.2,2026-08-10
ALO.PA,Alstom,Industrie,16.3,-2.16,1224651,1215221.0,1.01,16.467,16.274,19.627,51.1,0.446,0.99,2.59,30.23,14.72,17.05,15.03,,,,4.0,False,3,20,6,7,4,7,10,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.63,17.41,2026-08-10
MT.AS,ArcelorMittal,Matériaux,64.22,1.97,1276792,1740410.0,0.73,62.479,60.593,49.301,65.8,2.073,0.96,3.3,65.24,27.42,65.24,56.14,,,,4.0,False,25,10,4,7,4,7,10,67,BON,Achat - position standard,vert clair,61.11,69.4,2026-08-10
CS.PA,AXA,Assurance,44.91,-0.31,1696638,2470551.0,0.69,44.902,44.674,41.182,58.6,0.609,1.04,1.34,45.66,36.55,45.66,43.63,,,,9.0,False,25,17,4,7,6,7,10,76,BON,Achat - position standard,vert clair,44.0,46.43,2026-08-10
BNP.PA,BNP Paribas,Banque,112.8,0.32,1232554,1693344.0,0.73,110.989,108.206,91.433,72.1,2.066,0.95,1.88,113.62,65.12,113.62,99.63,,,,2.0,False,25,3,4,7,4,7,10,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,109.7,117.96,2026-08-10
EN.PA,Bouygues,BTP/Télécom,48.23,-0.84,383906,632427.0,0.61,48.535,48.316,46.936,49.3,0.977,1.03,2.04,53.48,35.39,50.2,46.0,,5.0,,7.0,False,25,20,8,7,4,4,10,78,BON,Achat - position standard,vert clair,46.76,50.67,2026-08-10
CAP.PA,Capgemini,Technologie,108.0,-1.14,420051,777848.0,0.54,105.771,101.153,109.992,65.3,4.138,1.07,4.34,153.05,85.62,111.85,85.62,,9.0,,8.0,False,8,10,4,7,4,7,10,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,101.79,118.34,2026-08-10
CA.PA,Carrefour,Distribution,15.71,-0.38,1411759,2202296.0,0.64,15.877,16.033,15.438,42.1,0.339,0.92,2.05,17.53,11.94,16.91,15.22,,,,,False,12,20,8,7,6,4,10,67,BON,Achat - position standard,vert clair,15.2,16.56,2026-08-10
ACA.PA,Crédit Agricole,Banque,19.93,1.66,5452541,4089548.0,1.33,19.323,18.805,17.258,77.6,0.334,1.1,1.71,19.93,15.29,19.93,17.4,,,haussière,0.0,False,25,3,12,7,8,10,10,75,BON,Achat - position standard,vert clair,19.43,20.76,2026-08-10
BN.PA,Danone,Agroalimentaire,68.0,-0.32,886581,1356798.0,0.65,68.545,69.358,69.621,42.3,1.43,1.01,2.14,80.14,60.64,74.12,66.82,,7.0,,6.0,False,0,20,4,7,6,4,10,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,65.86,71.57,2026-08-10
DSY.PA,Dassault Systèmes,Technologie,22.08,-0.76,1089744,2270667.0,0.48,21.248,20.313,21.196,70.9,0.712,1.03,3.88,30.36,15.82,22.43,17.56,,,,1.0,False,20,3,4,7,4,7,10,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,21.01,23.86,2026-08-10
EDEN.PA,Edenred,Services,28.31,-2.11,528083,833739.0,0.63,28.406,27.374,22.585,63.1,0.829,0.99,3.13,29.5,15.23,29.5,24.24,,,,3.0,False,25,17,4,7,3,7,10,73,BON,Achat - position standard,vert clair,27.07,30.38,2026-08-10
ENGI.PA,Engie,Énergie,26.44,-1.05,2163307,3003601.0,0.72,26.647,26.786,25.341,45.1,0.622,1.1,2.5,29.89,17.2,27.93,25.94,,9.0,,8.0,False,12,20,4,7,3,4,10,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,25.51,28.0,2026-08-10
EL.PA,EssilorLuxottica,Santé/Optique,171.25,-0.61,816879,703170.0,1.16,169.707,168.867,206.935,53.9,5.489,1.06,3.35,323.8,160.6,176.6,160.8,,2.0,,,False,3,20,6,7,4,7,10,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,163.02,184.97,2026-08-10
ERF.PA,Eurofins Scientific,Santé,70.04,0.34,133177,234240.0,0.57,69.25,68.781,64.378,58.8,1.485,0.91,2.45,74.32,54.86,71.28,64.56,,,,,False,25,17,4,7,8,7,10,78,BON,Achat - position standard,vert clair,67.81,73.75,2026-08-10
RMS.PA,Hermès,Luxe,1644.5,0.55,55553,99306.0,0.56,1606.173,1613.951,1820.132,53.1,54.391,1.06,3.56,2300.0,1465.5,1709.0,1465.5,,8.0,,8.0,False,0,20,4,7,10,4,10,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,1562.91,1780.48,2026-08-10
KER.PA,Kering,Luxe,283.4,-1.13,237529,331518.0,0.72,280.642,271.319,259.624,59.7,10.01,1.05,3.26,354.2,209.2,293.5,236.2,,8.0,,8.0,False,25,17,8,7,4,7,10,78,BON,Achat - position standard,vert clair,268.38,308.43,2026-08-10
OR.PA,L'Oréal,Cosmétiques,388.5,0.67,201776,307409.0,0.66,386.948,384.701,374.627,54.9,8.574,1.02,2.39,408.35,338.85,401.0,366.1,,7.0,,7.0,False,25,20,4,7,4,7,10,77,BON,Achat - position standard,vert clair,375.64,409.93,2026-08-10
LR.PA,Legrand,Industrie,138.8,-1.0,341484,667738.0,0.51,136.958,136.929,138.208,52.5,4.04,0.98,3.01,166.95,121.95,143.45,125.7,haussier,0.0,,9.0,False,20,20,4,7,8,7,10,76,BON,Achat - position standard,vert clair,132.74,148.9,2026-08-10
MC.PA,LVMH,Luxe,482.45,0.51,302858,510453.0,0.59,479.7,480.198,509.526,51.0,13.264,0.96,2.82,654.7,440.0,503.1,449.5,,,,,False,0,20,4,7,8,4,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,462.55,515.61,2026-08-10
ML.PA,Michelin,Industrie,34.38,-0.52,1700440,1710199.0,0.99,34.465,34.468,32.114,50.2,0.683,1.01,1.98,35.72,25.51,35.48,33.46,baissier,0.0,,,False,12,20,6,7,6,4,10,65,BON,Achat - position standard,vert clair,33.36,36.09,2026-08-10
ORA.PA,Orange,Télécom,16.12,-2.01,3839191,4646463.0,0.83,16.389,16.453,16.179,44.5,0.415,1.13,2.35,18.81,13.07,17.52,15.83,,3.0,,8.0,False,8,20,6,10,3,4,10,61,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.5,17.16,2026-08-10
RI.PA,Pernod Ricard,Boissons,69.94,-0.54,718726,663026.0,1.08,68.479,67.038,71.743,64.0,1.888,1.02,2.73,107.45,58.6,71.14,61.16,,9.0,,8.0,False,3,17,6,7,4,7,10,54,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,67.11,74.66,2026-08-10
