ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
AI.PA,Air Liquide,Industrie,172.48,-0.4,668441,653065.0,1.02,170.078,170.006,164.15,57.0,2.672,1.11,1.35,182.26,140.78,176.64,165.36,haussier,0.0,,,False,25,17,6,10,8,7,5,78,BON,Achat - position standard,vert clair,168.47,179.16,2026-09-02
AIR.PA,Airbus,Aéronautique,196.9,0.37,740124,725703.0,1.02,201.231,204.085,190.272,37.4,4.232,0.94,1.82,221.3,157.42,217.05,193.7,,7.0,,1.0,False,12,18,6,7,6,4,5,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,190.55,207.48,2026-09-02
ALO.PA,Alstom,Industrie,15.68,-0.98,1021309,1015075.0,1.01,16.126,16.168,19.09,41.7,0.421,1.03,2.31,30.23,14.72,17.06,15.54,baissier,0.0,,,False,0,20,6,7,3,4,5,45,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,15.04,16.73,2026-09-02
MT.AS,ArcelorMittal,Matériaux,64.26,0.82,1164526,1390043.0,0.84,63.74,62.994,51.51,58.9,2.058,1.01,3.4,65.4,28.62,65.4,59.34,,,,,False,25,17,6,7,6,7,5,73,BON,Achat - position standard,vert clair,61.17,69.41,2026-09-02
CS.PA,AXA,Assurance,43.31,-0.92,2101516,2296622.0,0.92,43.584,43.915,41.629,42.8,0.67,1.13,1.5,45.66,36.55,45.63,42.43,,,,4.0,False,12,20,6,10,6,4,5,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,42.3,44.99,2026-09-02
BNP.PA,BNP Paribas,Banque,103.1,0.49,1657634,1671832.0,0.99,104.113,105.829,93.845,41.1,2.172,1.07,2.05,113.82,65.12,113.82,99.93,,7.0,,4.0,False,12,20,6,7,6,4,5,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,99.84,108.53,2026-09-02
EN.PA,Bouygues,BTP/Télécom,43.85,-1.19,977293,575146.0,1.7,44.876,45.912,46.785,28.7,0.882,0.97,1.83,53.48,36.19,49.31,43.39,,,,4.0,True,0,8,2,7,6,4,5,32,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,42.53,46.05,2026-09-02
CAP.PA,Capgemini,Technologie,105.1,-1.41,276961,456410.0,0.61,107.577,106.782,109.774,48.7,3.476,0.9,2.87,153.05,85.62,111.85,104.05,,,,,False,3,20,8,7,3,4,5,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,99.89,113.79,2026-09-02
CA.PA,Carrefour,Distribution,16.19,1.22,1974086,1568021.0,1.26,15.886,15.882,15.502,56.9,0.26,0.91,1.37,17.53,11.94,16.26,15.52,haussier,0.0,haussière,0.0,False,25,17,12,7,8,10,5,84,EXCELLENT,Achat fort - position pleine,vert,15.81,16.84,2026-09-02
ACA.PA,Crédit Agricole,Banque,18.58,0.03,3711417,4191134.0,0.89,18.753,18.935,17.569,42.7,0.301,0.97,1.51,20.4,15.37,20.4,18.18,,4.0,,4.0,False,12,20,6,7,6,4,5,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.13,19.34,2026-09-02
BN.PA,Danone,Agroalimentaire,64.26,-0.43,840373,996636.0,0.84,64.978,66.049,69.028,33.5,1.018,0.8,1.32,80.14,60.64,69.06,63.96,,,,3.0,False,0,18,6,7,6,4,5,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,62.73,66.81,2026-09-02
DSY.PA,Dassault Systèmes,Technologie,22.13,-0.54,1171965,1639268.0,0.71,22.452,22.003,21.367,55.7,0.608,0.91,2.29,30.36,15.82,23.18,20.81,,,,4.0,False,25,17,8,7,3,4,5,69,BON,Achat - position standard,vert clair,21.22,23.65,2026-09-02
EDEN.PA,Edenred,Services,29.8,-0.67,490087,459282.0,1.07,29.861,29.208,23.638,61.8,0.667,0.89,2.01,30.85,15.23,30.85,27.61,,,,4.0,False,25,17,6,7,3,7,5,70,BON,Achat - position standard,vert clair,28.8,31.47,2026-09-02
ENGI.PA,Engie,Énergie,23.91,-2.01,3854378,2960102.0,1.3,24.651,25.243,25.318,29.9,0.554,0.99,1.99,29.89,17.61,26.82,23.88,,,,4.0,False,0,11,2,7,3,4,5,32,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,23.08,25.3,2026-09-02
EL.PA,EssilorLuxottica,Santé/Optique,158.7,-0.53,795604,641467.0,1.24,160.275,162.303,199.912,40.4,4.157,0.85,2.06,323.8,156.15,176.6,156.15,,,,4.0,False,0,20,12,7,6,4,5,54,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,152.46,169.09,2026-09-02
