ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
GLE.PA,Société Générale,Banque,75.15,0.8,964206,1431738.0,0.67,75.202,75.196,66.696,50.9,2.021,1.04,2.44,79.07,50.36,78.85,71.2,,3.0,,,False,25,20,4,7,6,4,7,73,BON,Achat - position standard,vert clair,72.12,80.2,2026-07-20
STLAP.PA,Stellantis,Automobile,5.05,-0.69,3059969,6656021.0,0.46,5.048,5.156,7.078,42.8,0.205,0.9,3.62,10.49,4.59,5.49,4.59,,,,7.0,False,0,20,8,7,4,4,7,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,4.74,5.56,2026-07-20
STMPA.PA,STMicroelectronics,Technologie,54.91,2.06,2327801,2675703.0,0.87,58.069,60.1,41.265,38.3,3.226,0.98,4.57,70.85,18.2,66.77,51.35,,9.0,,1.0,False,12,15,6,7,3,4,7,54,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,50.07,62.98,2026-07-20
TEP.PA,Teleperformance,Services,54.26,-1.09,180969,317422.0,0.57,53.689,53.593,60.185,50.4,2.717,1.02,4.68,90.68,43.65,56.58,43.65,,1.0,,,False,3,20,4,7,4,7,7,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,50.18,61.05,2026-07-20
HO.PA,Thales,Défense,223.9,0.36,169129,248610.0,0.68,224.138,226.42,236.903,45.5,6.231,0.91,2.89,279.3,212.6,248.5,212.6,,5.0,,,False,0,20,4,7,6,4,7,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,214.55,239.48,2026-07-20
TTE.PA,TotalEnergies,Énergie,71.14,0.89,3812462,3617188.0,1.05,70.028,70.147,67.539,52.2,1.511,0.97,1.77,81.34,49.24,72.04,65.75,,,,,False,12,20,6,7,8,4,7,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,68.87,74.92,2026-07-20
URW.PA,Unibail-Rodamco-Westfield,Immobilier,104.25,0.58,245760,223963.0,1.1,103.135,102.368,96.244,61.9,1.58,0.98,1.49,106.65,81.44,104.7,99.7,,,,,False,25,17,10,7,8,7,7,81,EXCELLENT,Achat fort - position pleine,vert,101.88,108.2,2026-07-20
VIE.PA,Veolia,Environnement,37.18,-0.88,1547104,1797235.0,0.86,37.113,36.714,33.329,57.7,0.58,0.97,1.62,37.66,27.43,37.66,34.91,,,,,False,25,17,6,7,4,7,7,73,BON,Achat - position standard,vert clair,36.31,38.63,2026-07-20
DG.PA,Vinci,BTP,118.25,0.25,601772,884263.0,0.68,119.947,122.222,124.82,36.1,2.533,1.0,2.11,143.15,112.4,132.1,117.1,,,,8.0,False,0,15,4,7,6,4,7,43,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,114.45,124.58,2026-07-20
VIV.PA,Vivendi,Médias,1.89,0.59,968230,2310490.0,0.42,1.95,2.032,2.423,30.9,0.078,1.0,4.54,3.58,1.65,2.33,1.77,,8.0,,8.0,False,0,15,0,7,6,4,7,39,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1.77,2.08,2026-07-20
ATO.PA,Atos,Technologie,30.2,-0.13,98313,90721.0,1.08,31.865,33.03,50.913,27.4,1.322,0.86,3.31,63.24,26.85,35.5,29.78,,,,1.0,False,0,8,6,7,3,4,7,35,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,28.22,33.51,2026-07-20
SOI.PA,Soitec,Semi-conducteurs,86.4,-1.08,383755,375702.0,1.02,95.656,105.305,84.418,34.2,10.227,0.83,7.82,200.5,22.62,125.6,81.66,,,,1.0,False,12,15,6,7,3,4,7,54,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,71.06,111.97,2026-07-20
NANO.PA,Nanobiotix,Biotech,31.28,-5.1,168356,116077.0,1.45,33.478,33.245,25.234,43.2,2.448,1.14,7.65,47.66,4.9,37.46,28.94,,,,,False,25,20,2,10,3,4,7,71,BON,Achat - position standard,vert clair,27.61,37.4,2026-07-20
ADOC.PA,Adocia,Biotech,3.75,-1.57,74302,140994.0,0.53,3.868,3.988,5.428,39.3,0.206,0.88,4.72,12.4,3.61,4.53,3.61,,,,8.0,False,0,15,8,7,3,4,7,44,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,3.44,4.27,2026-07-20
BVI.PA,Bureau Veritas,Services,27.48,0.29,787361,822329.0,0.96,27.264,26.952,26.985,63.3,0.457,0.89,1.45,29.76,24.58,27.64,25.28,,,,,False,20,17,6,7,4,7,7,68,BON,Achat - position standard,vert clair,26.8,28.62,2026-07-20
CO.PA,Casino Guichard,Distribution,0.17,-2.85,499410,406339.0,1.23,0.186,0.197,0.308,23.2,0.01,0.91,5.02,0.76,0.15,0.23,0.17,,,baissière,0.0,False,0,8,12,7,3,9,7,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,0.16,0.2,2026-07-20
COFA.PA,Coface,Assurance,16.17,0.25,149189,168472.0,0.89,15.878,15.62,15.518,72.5,0.258,1.09,1.6,16.99,14.02,16.39,14.9,,9.0,,4.0,False,25,3,6,7,4,7,7,59,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.78,16.82,2026-07-20
GET.PA,Getlink,Transport,18.78,0.11,493078,751280.0,0.66,18.63,18.598,17.69,55.5,0.285,0.99,1.59,19.85,15.02,19.06,18.15,,1.0,,,False,25,17,4,7,8,7,7,75,BON,Achat - position standard,vert clair,18.35,19.49,2026-07-20
ICAD.PA,Icade,Immobilier,19.06,-0.57,82514,134003.0,0.62,18.943,19.152,20.476,45.9,0.44,0.89,2.12,23.06,18.09,19.52,18.09,,,,8.0,False,0,20,4,7,8,4,7,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.4,20.16,2026-07-20
IPN.PA,Ipsen,Santé,162.0,0.37,105156,110166.0,0.95,161.983,162.513,147.187,49.5,4.068,1.03,2.6,173.5,101.9,172.7,155.8,,3.0,,,False,12,20,6,7,6,4,7,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,155.9,172.17,2026-07-20
IPS.PA,Ipsos,Services,36.56,2.29,58042,66724.0,0.87,35.522,35.544,36.277,56.9,0.958,0.96,2.43,43.7,29.1,37.06,32.8,,,,,False,12,17,6,7,8,4,7,61,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,35.12,38.95,2026-07-20
IPH.PA,InnatePharma,Biotech,1.5,-0.4,76214,146758.0,0.52,1.56,1.58,1.535,40.1,0.068,0.91,4.11,2.2,1.03,1.76,1.5,,3.0,,1.0,False,3,20,8,7,3,4,7,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,1.4,1.67,2026-07-20
JCQ.PA,Jacquet Metal Service,Industrie,21.45,-0.23,755,5660.0,0.13,21.489,21.571,21.266,47.6,0.467,0.79,1.87,25.4,17.06,22.7,20.4,,,,,False,12,20,8,8,4,4,7,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,20.75,22.62,2026-07-20
MERY.PA,Mercialys,Immobilier,11.7,0.17,129205,128386.0,1.01,11.649,11.673,11.492,50.6,0.176,0.88,1.36,12.98,10.42,12.02,11.46,,,,,False,12,20,10,7,6,4,7,66,BON,Achat - position standard,vert clair,11.44,12.14,2026-07-20
NEX.PA,Nexans,Industrie,133.4,-1.4,151157,154814.0,0.98,135.275,138.896,134.983,37.8,4.746,0.95,3.3,169.0,109.7,156.6,130.1,,,,8.0,False,8,15,6,7,10,4,7,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,126.28,145.27,2026-07-20
RUI.PA,Rubis,Énergie,32.36,0.19,99063,139098.0,0.71,31.965,32.126,32.924,49.6,0.57,0.84,1.62,37.08,27.36,32.64,30.3,,,,,False,8,20,4,7,8,4,7,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,31.51,33.78,2026-07-20
SW.PA,Sodexo,Services,53.65,-1.47,369939,337638.0,1.1,53.22,52.345,48.809,59.8,1.3,1.02,2.42,56.55,35.5,54.95,49.2,,,,,False,25,17,6,7,3,7,7,72,BON,Achat - position standard,vert clair,51.7,56.9,2026-07-20
SPIE.PA,Spie,Services,48.52,1.72,398778,363297.0,1.1,48.532,49.112,47.607,46.2,1.333,1.05,2.75,54.55,41.44,53.45,46.6,,6.0,,5.0,False,12,20,10,7,6,4,7,66,BON,Achat - position standard,vert clair,46.52,51.85,2026-07-20
SK.PA,SEB,Biens de consommation,50.45,1.02,60225,47756.0,1.26,49.206,49.11,53.148,56.1,1.586,0.96,3.13,68.6,40.84,51.25,45.32,haussier,0.0,,,False,18,17,12,7,8,7,7,76,BON,Achat - position standard,vert clair,48.07,54.41,2026-07-20
TFI.PA,TF1,Médias,6.8,0.22,165164,219682.0,0.75,6.78,6.767,7.329,53.3,0.11,0.95,1.58,9.02,6.55,6.9,6.55,,2.0,,,False,3,20,4,7,4,7,7,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,6.64,7.08,2026-07-20
TKO.PA,Tikehau Capital,Finance,17.72,-1.45,33572,96937.0,0.35,17.721,17.516,17.468,54.5,0.414,1.0,2.3,20.8,14.58,18.4,15.98,,5.0,,3.0,False,25,20,8,7,4,7,7,78,BON,Achat - position standard,vert clair,17.1,18.75,2026-07-20
VLA.PA,Valneva,Biotech,2.13,-1.21,307404,419445.0,0.73,2.196,2.238,3.076,36.9,0.09,0.94,3.8,5.41,2.11,2.37,2.11,,,,,False,0,15,8,7,3,4,7,44,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1.99,2.36,2026-07-20
VK.PA,Vallourec,Industrie,21.17,2.12,848120,773855.0,1.1,20.814,21.139,20.338,47.1,0.589,0.85,2.16,27.67,14.76,22.33,19.8,,,,,False,12,20,10,7,8,4,7,68,BON,Achat - position standard,vert clair,20.29,22.64,2026-07-20
VRLA.PA,Verallia,Industrie,19.72,-1.4,10866,20735.0,0.52,20.021,19.854,21.09,48.9,0.497,0.95,2.4,29.0,15.5,20.56,18.27,,,,,False,3,20,8,7,4,7,7,56,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.97,20.96,2026-07-20
WLN.PA,Worldline,Technologie,9.89,-3.06,230467,434518.0,0.53,10.059,10.351,17.926,42.3,0.599,0.85,4.51,39.96,9.05,11.17,9.05,,,,5.0,False,0,20,4,7,4,4,7,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,8.99,11.38,2026-07-20
XFAB.PA,X-FAB,Semi-conducteurs,6.91,-2.81,498278,571429.0,0.87,7.613,8.009,6.756,38.5,0.665,0.81,6.61,15.88,4.09,10.03,6.84,,,,1.0,False,12,15,6,7,3,4,7,54,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,5.92,8.58,2026-07-20
