ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
RMS.PA,Hermès,Luxe,1683.5,2.37,80387,83891.0,0.96,1643.976,1640.095,1860.168,56.1,50.581,0.93,2.56,2421.0,1529.0,1784.5,1564.0,haussier,0.0,,5.0,False,18,17,6,7,8,4,10,70,BON,Achat - position standard,vert clair,1607.63,1809.95,2026-07-15
KER.PA,Kering,Luxe,253.15,3.64,338467,296182.0,1.14,249.644,252.282,258.378,50.2,9.174,0.93,3.09,354.2,195.1,277.1,238.75,,,,5.0,False,0,20,6,7,6,4,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,239.39,276.08,2026-07-15
OR.PA,L'Oréal,Cosmétiques,378.6,-0.05,296902,443005.0,0.67,380.927,381.376,373.072,47.8,8.242,0.97,1.91,408.35,338.85,393.5,369.45,,1.0,,,False,12,20,8,7,3,4,10,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,366.24,399.2,2026-07-15
LR.PA,Legrand,Industrie,140.55,-1.02,486332,670689.0,0.73,141.659,142.963,138.832,44.3,3.961,0.93,2.39,166.95,121.95,155.25,136.8,,9.0,,,False,12,20,4,7,6,4,10,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,134.61,150.45,2026-07-15
MC.PA,LVMH,Luxe,495.8,2.66,562182,544561.0,1.03,490.879,490.717,516.233,53.4,13.938,0.94,2.39,654.7,440.0,517.5,471.35,haussier,0.0,,,False,18,20,6,7,6,4,10,71,BON,Achat - position standard,vert clair,474.89,530.65,2026-07-15
ML.PA,Michelin,Industrie,34.54,1.05,949617,1623336.0,0.58,34.457,34.055,31.62,58.3,0.636,1.02,1.68,35.72,25.51,35.72,32.43,,,,9.0,False,25,17,4,7,3,7,10,73,BON,Achat - position standard,vert clair,33.59,36.13,2026-07-15
ORA.PA,Orange,Télécom,16.31,-1.0,4007345,5096184.0,0.79,16.192,16.436,16.12,43.4,0.328,0.93,1.91,18.81,12.9,17.18,15.62,,,,7.0,False,12,20,4,7,8,4,10,65,BON,Achat - position standard,vert clair,15.81,17.13,2026-07-15
RI.PA,Pernod Ricard,Boissons,64.12,1.01,599068,747515.0,0.8,64.006,63.965,72.755,50.8,1.819,1.04,2.74,107.45,58.6,67.06,61.24,,6.0,,,False,3,20,6,7,6,4,10,56,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,61.39,68.67,2026-07-15
PUB.PA,Publicis,Communication,88.66,1.98,633743,682309.0,0.93,87.151,86.963,83.257,56.3,2.309,1.01,2.37,92.78,68.14,92.08,81.52,haussier,0.0,,,False,25,17,6,7,6,7,10,78,BON,Achat - position standard,vert clair,85.2,94.43,2026-07-15
RNO.PA,Renault,Automobile,26.79,3.68,1625070,1514875.0,1.07,26.09,26.337,31.173,51.7,0.883,0.92,2.96,37.97,24.66,28.14,24.66,,,,,False,0,20,6,7,8,4,10,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,25.46,29.0,2026-07-15
SAF.PA,Safran,Aéronautique,330.8,0.92,535004,723505.0,0.74,335.754,333.49,301.856,50.7,9.006,0.96,2.3,360.8,262.6,360.8,322.1,,,,9.0,False,25,20,4,7,3,4,10,73,BON,Achat - position standard,vert clair,317.29,353.31,2026-07-15
SGO.PA,Saint-Gobain,Matériaux,76.8,2.92,880019,1122074.0,0.78,76.385,77.103,81.088,48.8,2.239,0.98,2.66,104.65,65.88,82.42,73.66,,4.0,,,False,0,20,4,7,6,4,10,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,73.44,82.4,2026-07-15
SAN.PA,Sanofi,Santé,76.26,1.01,1699563,2710773.0,0.63,75.854,75.497,79.794,53.2,1.752,0.97,2.22,91.15,71.25,77.49,71.25,,5.0,,,False,3,20,4,7,4,7,10,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,73.63,80.64,2026-07-15
SU.PA,Schneider Electric,Industrie,270.15,-1.08,671054,966406.0,0.69,271.699,273.638,255.962,46.8,7.795,0.94,2.38,293.7,208.8,293.7,261.45,,6.0,,,False,12,20,4,7,6,4,10,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,258.46,289.64,2026-07-15
GLE.PA,Société Générale,Banque,76.4,1.49,1384965,1580350.0,0.88,75.307,75.226,66.437,55.0,2.035,1.05,2.3,79.07,49.01,79.07,71.2,haussier,0.0,,,False,25,17,6,7,6,7,10,78,BON,Achat - position standard,vert clair,73.35,81.49,2026-07-15
STLAP.PA,Stellantis,Automobile,5.17,3.58,5737030,6737687.0,0.85,4.986,5.169,7.137,45.9,0.216,0.92,3.78,10.49,4.59,5.78,4.59,,,,4.0,False,0,20,6,7,8,4,10,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,4.85,5.71,2026-07-15
STMPA.PA,STMicroelectronics,Technologie,58.88,-4.04,2683809,2645598.0,1.01,61.157,61.933,40.857,43.8,3.21,0.98,4.39,70.85,18.2,70.85,57.92,,6.0,,6.0,False,12,20,6,7,3,4,10,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,54.06,66.91,2026-07-15
TEP.PA,Teleperformance,Services,55.2,3.29,258634,350477.0,0.74,52.936,53.282,60.399,52.7,2.799,1.06,5.61,90.68,43.65,56.64,43.65,,,,,False,0,20,4,7,8,4,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,51.0,62.2,2026-07-15
HO.PA,Thales,Défense,220.5,0.23,193856,298464.0,0.65,225.564,227.795,237.337,40.8,6.794,1.0,3.03,279.3,212.6,248.5,212.6,,2.0,,9.0,False,0,20,4,7,3,4,10,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,210.31,237.49,2026-07-15
TTE.PA,TotalEnergies,Énergie,70.64,-0.79,3592007,4425675.0,0.81,69.553,70.036,67.452,49.7,1.47,0.91,1.64,81.34,49.24,72.16,65.75,,,,,False,12,20,6,7,8,4,10,67,BON,Achat - position standard,vert clair,68.44,74.31,2026-07-15
URW.PA,Unibail-Rodamco-Westfield,Immobilier,103.15,0.59,235242,284086.0,0.83,102.436,101.853,96.037,57.6,1.605,0.99,1.41,106.65,80.76,103.65,97.76,,,,,False,25,17,10,7,6,7,10,82,EXCELLENT,Achat fort - position pleine,vert,100.74,107.16,2026-07-15
VIE.PA,Veolia,Environnement,37.52,0.16,1403999,1995891.0,0.7,36.935,36.508,33.206,63.4,0.6,1.01,1.57,37.66,27.43,37.66,34.91,,,,8.0,False,25,17,4,7,8,7,10,78,BON,Achat - position standard,vert clair,36.62,39.02,2026-07-15
DG.PA,Vinci,BTP,119.65,0.21,545843,1021538.0,0.53,121.171,123.443,124.993,37.8,2.441,0.97,2.01,143.15,112.4,132.2,117.7,,7.0,,5.0,False,0,15,4,7,6,4,10,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,115.99,125.75,2026-07-15
VIV.PA,Vivendi,Médias,1.92,0.37,1324006,2423922.0,0.55,2.006,2.081,2.441,31.9,0.088,1.16,4.71,3.58,1.65,2.33,1.77,,5.0,,5.0,False,0,15,4,10,6,4,10,49,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1.79,2.14,2026-07-15
ATO.PA,Atos,Technologie,32.66,0.12,92688,98962.0,0.94,33.169,33.903,51.618,37.7,1.315,0.8,3.14,63.24,26.73,35.98,32.04,,,,,False,0,18,6,8,4,4,10,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,30.69,35.95,2026-07-15
SOI.PA,Soitec,Semi-conducteurs,97.64,-4.97,606484,386743.0,1.57,103.24,111.418,84.328,39.1,10.851,0.85,7.74,200.5,22.62,132.5,92.74,,,,6.0,True,12,15,2,7,6,4,10,56,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,81.36,124.77,2026-07-15
NANO.PA,Nanobiotix,Biotech,34.76,-3.98,147588,113017.0,1.31,34.499,33.506,25.012,56.2,2.262,1.05,6.73,47.66,4.15,37.46,28.94,,9.0,,8.0,False,25,17,2,7,4,7,10,72,BON,Achat - position standard,vert clair,31.37,40.42,2026-07-15
ADOC.PA,Adocia,Biotech,3.92,1.66,57642,154831.0,0.37,3.928,4.051,5.472,43.8,0.225,0.93,5.27,12.4,3.61,4.53,3.61,,,,5.0,False,0,20,0,7,6,4,10,47,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,3.58,4.48,2026-07-15
BVI.PA,Bureau Veritas,Services,27.29,0.37,449321,959414.0,0.47,27.111,26.788,26.973,60.7,0.482,0.93,1.63,29.76,24.58,27.58,25.28,,,,,False,20,17,0,7,4,7,10,65,BON,Achat - position standard,vert clair,26.57,28.5,2026-07-15
CO.PA,Casino Guichard,Distribution,0.18,1.16,405177,405282.0,1.0,0.196,0.205,0.311,29.1,0.011,0.94,4.79,0.76,0.15,0.23,0.18,,,,1.0,False,0,8,6,7,3,4,10,38,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,0.17,0.21,2026-07-15
COFA.PA,Coface,Assurance,16.01,-0.12,307161,171476.0,1.79,15.643,15.445,15.498,69.4,0.27,1.13,1.57,16.99,14.02,16.39,14.9,,6.0,,1.0,True,20,10,15,10,8,7,10,80,EXCELLENT,Achat fort - position pleine,vert,15.61,16.68,2026-07-15
GET.PA,Getlink,Transport,18.51,-0.64,494705,907248.0,0.55,18.561,18.565,17.657,48.5,0.282,0.98,1.54,19.85,15.02,19.06,18.15,baissier,0.0,,,False,12,20,4,7,3,4,10,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.09,19.22,2026-07-15
ICAD.PA,Icade,Immobilier,18.75,-0.79,94721,140239.0,0.68,18.796,19.172,20.516,40.6,0.454,0.93,2.1,23.06,18.09,21.02,18.09,,,,5.0,False,0,20,4,7,6,4,10,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.07,19.89,2026-07-15
IPN.PA,Ipsen,Santé,160.6,1.39,157420,126636.0,1.24,163.18,163.194,146.787,46.6,4.078,1.04,2.54,173.5,101.9,172.7,153.3,baissier,0.0,,9.0,False,12,20,12,7,3,4,10,68,BON,Achat - position standard,vert clair,154.48,170.8,2026-07-15
IPS.PA,Ipsos,Services,35.36,0.0,73261,65112.0,1.13,34.903,35.333,36.278,47.8,0.944,0.94,2.34,43.7,29.1,38.2,32.8,,,,,False,0,20,6,7,8,4,10,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,33.94,37.72,2026-07-15
IPH.PA,InnatePharma,Biotech,1.58,-0.63,61799,154162.0,0.4,1.599,1.6,1.535,48.0,0.069,0.9,3.75,2.2,1.03,1.76,1.54,baissier,0.0,,7.0,False,12,20,8,7,3,4,10,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,1.47,1.75,2026-07-15
JCQ.PA,Jacquet Metal Service,Industrie,21.75,0.69,1330,6901.0,0.19,21.474,21.592,21.264,50.9,0.514,0.85,2.17,25.4,17.06,24.2,20.4,,,,,False,12,20,4,7,8,4,10,65,BON,Achat - position standard,vert clair,20.98,23.03,2026-07-15
MERY.PA,Mercialys,Immobilier,11.56,-0.17,117551,133561.0,0.88,11.642,11.681,11.487,43.9,0.19,0.93,1.67,12.98,10.42,12.02,11.46,,,,,False,12,20,6,7,3,4,10,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,11.27,12.04,2026-07-15
NEX.PA,Nexans,Industrie,136.0,0.15,183299,146207.0,1.25,136.344,140.547,135.002,40.0,4.75,0.95,3.12,169.0,109.7,164.3,130.1,,,,5.0,False,12,15,12,7,6,4,10,66,BON,Achat - position standard,vert clair,128.87,147.88,2026-07-15
RUI.PA,Rubis,Énergie,31.94,-0.19,71310,180161.0,0.4,31.672,32.079,32.943,44.3,0.608,0.87,1.78,37.08,27.36,34.0,30.3,,,,,False,0,20,4,7,8,4,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,31.03,33.46,2026-07-15
SW.PA,Sodexo,Services,52.7,1.74,201366,346946.0,0.58,52.509,51.774,48.64,58.0,1.296,1.03,2.3,56.55,35.5,54.85,49.2,,,,9.0,False,25,17,4,7,3,7,10,73,BON,Achat - position standard,vert clair,50.76,55.94,2026-07-15
SPIE.PA,Spie,Services,48.6,1.46,255522,402870.0,0.63,49.034,49.513,47.592,45.0,1.321,1.07,2.58,54.55,41.44,53.45,46.6,,3.0,,2.0,False,12,20,4,7,6,4,10,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,46.62,51.9,2026-07-15
SK.PA,SEB,Biens de consommation,49.64,2.77,57212,55248.0,1.04,48.302,48.752,53.242,52.6,1.654,1.0,3.4,80.7,40.84,53.1,45.32,,,,,False,0,20,6,7,8,4,10,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,47.16,53.78,2026-07-15
TFI.PA,TF1,Médias,6.76,0.3,139086,260371.0,0.53,6.751,6.752,7.344,50.0,0.112,0.95,1.63,9.02,6.55,6.9,6.55,,,,,False,0,20,4,7,4,4,10,49,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,6.59,7.04,2026-07-15
TKO.PA,Tikehau Capital,Finance,18.18,1.22,148987,88816.0,1.68,17.571,17.384,17.448,64.0,0.417,0.99,2.37,20.8,14.58,18.2,15.98,,2.0,haussière,0.0,True,20,17,15,7,8,10,10,87,EXCELLENT,Achat fort - position pleine,vert,17.55,19.22,2026-07-15
VLA.PA,Valneva,Biotech,2.18,-1.31,325463,419971.0,0.77,2.237,2.267,3.103,39.9,0.095,0.96,3.83,5.41,2.13,2.37,2.15,,,,,False,0,15,8,7,4,4,10,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,2.03,2.41,2026-07-15
VK.PA,Vallourec,Industrie,20.7,-0.72,486715,844615.0,0.58,20.772,21.247,20.323,40.8,0.625,0.87,2.35,27.67,14.76,23.63,19.8,,,,,False,12,20,8,7,8,4,10,69,BON,Achat - position standard,vert clair,19.76,22.26,2026-07-15
VRLA.PA,Verallia,Industrie,20.32,-0.29,15628,21954.0,0.71,20.071,19.805,21.125,58.8,0.503,0.95,2.38,29.0,15.5,20.56,18.27,,7.0,,,False,3,17,4,7,4,7,10,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,19.57,21.58,2026-07-15
WLN.PA,Worldline,Technologie,10.11,6.17,1020653,477178.0,2.14,10.072,10.455,18.177,44.3,0.648,0.86,4.72,39.96,9.05,11.17,9.05,,,,2.0,True,0,20,15,7,6,4,10,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,9.13,11.73,2026-07-15
XFAB.PA,X-FAB,Semi-conducteurs,8.12,-1.1,362610,579092.0,0.63,8.049,8.298,6.744,47.6,0.696,0.8,6.35,15.88,4.09,10.03,7.22,,,,9.0,False,12,20,4,7,10,4,10,67,BON,Achat - position standard,vert clair,7.08,9.87,2026-07-15
