ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
AI.PA,Air Liquide,Industrie,176.74,1.4,519294,1045331.0,0.5,175.172,172.996,160.796,60.5,2.999,0.99,1.61,182.26,140.78,182.26,164.16,,,,6.0,False,25,17,0,7,6,7,10,72,BON,Achat - position standard,vert clair,172.24,184.24,2026-07-13
AIR.PA,Airbus,Aéronautique,195.28,-1.0,648382,1221772.0,0.53,198.103,194.643,183.35,54.2,5.078,0.96,2.23,221.3,157.42,210.95,184.24,,,,5.0,False,25,20,4,7,3,4,10,73,BON,Achat - position standard,vert clair,187.66,207.97,2026-07-13
ALO.PA,Alstom,Industrie,15.26,-2.62,1563706,1869795.0,0.84,15.602,15.808,20.39,37.7,0.461,0.98,2.8,30.23,14.72,16.87,14.93,,,,,False,0,15,6,7,4,4,10,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,14.57,16.41,2026-07-13
MT.AS,ArcelorMittal,Matériaux,58.04,0.03,1285290,2214886.0,0.58,56.093,55.862,46.898,55.8,2.255,1.04,3.78,62.6,26.35,59.98,51.24,haussier,0.0,,,False,25,17,4,7,8,7,10,78,BON,Achat - position standard,vert clair,54.66,63.68,2026-07-13
CS.PA,AXA,Assurance,44.32,0.11,1364781,3383070.0,0.4,44.005,43.297,40.372,71.3,0.565,0.93,1.23,44.54,36.55,44.54,41.83,,,,4.0,False,25,3,4,7,4,7,10,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,43.47,45.73,2026-07-13
BNP.PA,BNP Paribas,Banque,100.92,0.22,1010382,1999230.0,0.51,100.876,100.103,87.859,55.4,1.982,0.98,1.69,103.6,65.12,103.6,97.31,,,,5.0,False,25,17,4,7,6,4,10,73,BON,Achat - position standard,vert clair,97.95,105.88,2026-07-13
EN.PA,Bouygues,BTP/Télécom,46.84,0.3,489179,931694.0,0.53,47.31,48.183,46.682,36.4,0.897,0.94,1.75,53.48,35.39,50.86,45.7,,,,3.0,False,12,15,4,7,6,4,10,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,45.49,49.08,2026-07-13
CAP.PA,Capgemini,Technologie,91.62,2.99,505303,756901.0,0.67,90.845,92.059,112.556,46.7,3.238,0.87,2.94,153.05,86.2,98.94,86.2,,,,,False,0,20,4,7,8,4,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,86.76,99.71,2026-07-13
CA.PA,Carrefour,Distribution,16.61,0.76,1475492,2621098.0,0.56,16.362,16.302,15.285,55.4,0.358,0.97,1.73,17.53,11.94,16.68,15.24,,2.0,,,False,25,17,4,7,8,7,10,78,BON,Achat - position standard,vert clair,16.08,17.51,2026-07-13
ACA.PA,Crédit Agricole,Banque,17.55,0.34,2654877,5222492.0,0.51,17.517,17.427,16.945,54.8,0.29,0.96,1.43,19.15,15.29,17.94,16.97,,,,5.0,False,25,20,4,7,6,4,10,76,BON,Achat - position standard,vert clair,17.12,18.27,2026-07-13
BN.PA,Danone,Agroalimentaire,72.2,-0.3,895214,1721692.0,0.52,72.323,70.726,69.547,61.6,1.248,0.97,1.61,80.14,60.64,74.68,64.68,,,,7.0,False,25,17,4,7,3,7,10,73,BON,Achat - position standard,vert clair,70.33,75.32,2026-07-13
DSY.PA,Dassault Systèmes,Technologie,18.66,2.33,1485005,2039688.0,0.73,18.307,18.266,21.48,54.1,0.592,0.91,2.88,33.16,15.82,18.94,16.8,haussier,0.0,,,False,18,20,4,7,8,7,10,74,BON,Achat - position standard,vert clair,17.77,20.14,2026-07-13
EDEN.PA,Edenred,Services,24.58,4.29,730393,1182916.0,0.62,23.501,22.988,21.515,64.4,0.802,0.94,2.82,27.54,15.23,24.9,20.38,,,,,False,25,17,4,7,8,7,10,78,BON,Achat - position standard,vert clair,23.38,26.58,2026-07-13
ENGI.PA,Engie,Énergie,27.16,1.04,1474250,2880714.0,0.51,27.103,27.101,24.999,50.6,0.51,0.99,1.93,29.89,17.2,27.81,26.43,haussier,0.0,,,False,25,20,4,7,6,4,10,76,BON,Achat - position standard,vert clair,26.39,28.44,2026-07-13
EL.PA,EssilorLuxottica,Santé/Optique,169.4,-1.17,442636,775934.0,0.57,171.136,171.91,215.629,45.5,5.154,0.95,3.01,323.8,160.6,185.6,160.6,,,,,False,0,20,8,7,4,4,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,161.67,182.29,2026-07-13
ERF.PA,Eurofins Scientific,Santé,69.5,0.78,151866,277948.0,0.55,68.552,67.345,63.337,64.3,1.494,1.02,2.13,74.32,54.86,70.28,61.44,,,,,False,25,17,4,7,8,7,10,78,BON,Achat - position standard,vert clair,67.26,73.23,2026-07-13
RMS.PA,Hermès,Luxe,1657.0,0.94,78345,86259.0,0.91,1631.494,1634.581,1864.129,52.9,50.073,0.9,2.46,2434.0,1529.0,1784.5,1564.0,,,,3.0,False,0,20,6,7,10,4,10,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,1581.89,1782.18,2026-07-13
KER.PA,Kering,Luxe,250.35,0.74,209458,306275.0,0.68,249.898,253.026,258.573,47.5,9.027,0.9,3.21,354.2,190.56,277.1,238.75,,8.0,,3.0,False,0,20,4,7,6,4,10,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,236.81,272.92,2026-07-13
OR.PA,L'Oréal,Cosmétiques,381.8,0.21,155206,457244.0,0.34,382.186,381.97,372.958,50.8,8.27,0.97,1.89,408.35,338.85,393.5,369.45,,,,,False,25,20,0,7,6,4,10,72,BON,Achat - position standard,vert clair,369.39,402.48,2026-07-13
LR.PA,Legrand,Industrie,139.25,-1.03,343251,668973.0,0.51,141.92,143.345,138.782,41.2,3.938,0.92,2.28,166.95,117.45,155.25,136.05,,7.0,,,False,12,20,8,7,3,4,10,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,133.34,149.1,2026-07-13
MC.PA,LVMH,Luxe,491.5,0.33,243416,590460.0,0.41,491.323,490.943,516.775,51.0,13.275,0.88,2.28,654.7,440.0,526.4,471.35,,,,,False,3,20,0,7,6,4,10,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,471.59,524.69,2026-07-13
ML.PA,Michelin,Industrie,34.73,-0.4,1523183,1612830.0,0.94,34.5,33.985,31.565,61.9,0.637,1.01,1.71,35.72,25.51,35.72,32.43,,,,7.0,False,25,17,6,7,3,7,10,75,BON,Achat - position standard,vert clair,33.77,36.32,2026-07-13
ORA.PA,Orange,Télécom,16.27,2.52,4062160,5112123.0,0.79,16.087,16.448,16.115,41.8,0.331,0.93,1.85,18.81,12.9,17.65,15.62,,,,5.0,False,12,20,4,7,10,4,10,67,BON,Achat - position standard,vert clair,15.77,17.1,2026-07-13
RI.PA,Pernod Ricard,Boissons,64.22,0.03,646107,767924.0,0.84,64.102,63.999,72.936,51.1,1.852,1.07,2.79,107.45,58.6,67.06,61.24,,4.0,,,False,3,20,6,7,6,4,10,56,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,61.44,68.85,2026-07-13
PUB.PA,Publicis,Communication,87.86,0.8,435606,692775.0,0.63,86.732,86.768,83.165,54.4,2.198,0.96,2.27,94.0,68.14,92.78,81.52,,8.0,,8.0,False,12,20,10,7,6,4,10,69,BON,Achat - position standard,vert clair,84.56,93.36,2026-07-13
RNO.PA,Renault,Automobile,26.18,1.43,1172738,1589570.0,0.74,25.934,26.337,31.271,46.6,0.887,0.91,2.82,37.97,24.66,28.86,24.66,,,,9.0,False,0,20,10,7,10,4,10,61,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,24.85,28.4,2026-07-13
SAF.PA,Safran,Aéronautique,330.1,-1.79,408532,766306.0,0.53,339.291,334.402,301.301,50.2,9.216,0.97,2.34,360.8,262.6,360.8,317.7,,,,7.0,False,25,20,8,7,3,4,10,77,BON,Achat - position standard,vert clair,316.28,353.14,2026-07-13
SGO.PA,Saint-Gobain,Matériaux,74.88,-1.21,679952,1184468.0,0.57,76.697,77.4,81.197,42.6,2.191,0.95,2.69,104.65,65.88,82.42,74.14,,2.0,,,False,0,20,4,7,3,4,10,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,71.59,80.36,2026-07-13
SAN.PA,Sanofi,Santé,77.1,1.14,1781097,2750868.0,0.65,75.815,75.408,79.873,57.1,1.784,0.99,2.18,91.15,71.25,77.49,71.25,,3.0,,,False,3,17,4,7,8,7,10,56,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,74.42,81.56,2026-07-13
SU.PA,Schneider Electric,Industrie,268.55,-0.41,500069,986480.0,0.51,271.832,274.1,255.645,45.1,7.729,0.92,2.21,293.7,208.8,293.7,261.45,,4.0,,,False,12,20,8,7,6,4,10,67,BON,Achat - position standard,vert clair,256.96,287.87,2026-07-13
GLE.PA,Société Générale,Banque,74.64,0.51,1105677,1692888.0,0.65,74.972,75.084,66.247,49.9,1.987,1.02,2.22,79.07,48.82,79.07,71.2,,1.0,,,False,12,20,4,7,6,4,10,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,71.66,79.61,2026-07-13
STLAP.PA,Stellantis,Automobile,4.93,1.85,4001768,7005337.0,0.57,4.926,5.187,7.178,37.5,0.22,0.92,3.65,10.49,4.59,6.12,4.59,,,,2.0,False,0,15,4,7,10,4,10,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,4.6,5.48,2026-07-13
STMPA.PA,STMicroelectronics,Technologie,61.56,-0.71,1950550,2774730.0,0.7,61.817,62.348,40.468,49.3,3.103,0.94,4.25,70.85,18.2,70.85,57.92,,4.0,,4.0,False,12,20,8,7,6,4,10,67,BON,Achat - position standard,vert clair,56.91,69.32,2026-07-13
TEP.PA,Teleperformance,Services,55.52,6.52,262887,346302.0,0.76,52.103,53.042,60.522,53.6,2.65,1.01,5.39,90.68,43.65,57.5,43.65,,,,9.0,False,0,20,10,7,8,4,10,59,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,51.55,62.14,2026-07-13
HO.PA,Thales,Défense,221.1,-0.99,222180,300768.0,0.74,228.537,229.464,237.683,41.1,7.085,1.05,3.16,279.3,212.6,248.5,212.6,baissier,0.0,,7.0,False,0,20,8,7,3,4,10,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,210.47,238.81,2026-07-13
TTE.PA,TotalEnergies,Énergie,70.42,2.98,2410906,4726249.0,0.51,68.802,69.843,67.382,49.0,1.498,0.91,1.71,81.34,49.24,73.52,65.75,,,,8.0,False,12,20,4,7,8,4,10,65,BON,Achat - position standard,vert clair,68.17,74.17,2026-07-13
URW.PA,Unibail-Rodamco-Westfield,Immobilier,102.2,-0.29,131472,299026.0,0.44,102.184,101.629,95.899,53.9,1.566,0.97,1.36,106.65,79.02,103.65,97.76,,,,,False,25,20,4,7,3,7,10,76,BON,Achat - position standard,vert clair,99.85,106.12,2026-07-13
VIE.PA,Veolia,Environnement,36.95,1.85,1806538,1975117.0,0.91,36.622,36.29,33.119,59.0,0.611,1.04,1.73,37.62,27.43,37.62,34.91,,,,6.0,False,25,17,6,7,6,7,10,78,BON,Achat - position standard,vert clair,36.03,38.48,2026-07-13
DG.PA,Vinci,BTP,119.35,0.29,578595,1043743.0,0.55,122.088,124.31,125.104,36.8,2.579,1.02,2.08,143.15,112.4,132.2,117.7,,5.0,,3.0,False,0,15,4,7,6,4,10,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,115.48,125.8,2026-07-13
VIV.PA,Vivendi,Médias,1.97,1.81,1754660,2441768.0,0.72,2.054,2.116,2.451,33.9,0.092,1.25,4.73,3.58,1.65,2.33,1.77,,3.0,,3.0,False,0,15,4,10,6,4,10,49,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1.83,2.2,2026-07-13
ATO.PA,Atos,Technologie,33.0,-0.48,94208,102174.0,0.92,33.466,34.183,52.001,39.2,1.358,0.79,3.02,63.24,26.73,37.96,32.2,,,,,False,0,18,6,8,4,4,10,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,30.96,36.4,2026-07-13
SOI.PA,Soitec,Semi-conducteurs,97.86,-0.14,329205,387538.0,0.85,105.112,113.933,84.008,38.1,11.144,0.84,8.42,200.5,22.62,140.2,92.74,,,,4.0,False,12,18,6,7,6,4,10,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,81.14,125.72,2026-07-13
NANO.PA,Nanobiotix,Biotech,34.94,-1.74,101870,120821.0,0.84,33.992,33.077,24.8,58.9,2.204,1.02,6.26,47.66,4.15,37.16,28.94,,7.0,,6.0,False,25,17,6,7,4,7,10,76,BON,Achat - position standard,vert clair,31.63,40.45,2026-07-13
ADOC.PA,Adocia,Biotech,3.74,-0.05,66472,170477.0,0.39,3.949,4.086,5.504,37.6,0.23,0.93,4.95,12.4,3.66,4.71,3.66,,,,3.0,False,0,15,8,7,3,4,10,47,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,3.39,4.31,2026-07-13
BVI.PA,Bureau Veritas,Services,27.44,0.88,852672,989073.0,0.86,27.036,26.687,26.968,64.3,0.488,0.93,1.73,29.76,24.58,27.58,25.28,,,,9.0,False,20,17,10,7,8,7,10,79,BON,Achat - position standard,vert clair,26.71,28.66,2026-07-13
CO.PA,Casino Guichard,Distribution,0.19,-2.45,998897,439972.0,2.27,0.203,0.21,0.314,29.2,0.011,0.95,4.68,0.76,0.15,0.23,0.18,,,baissière,0.0,True,0,8,2,7,3,0,10,30,DEFAVORABLE,Ne pas acheter - conditions non réunies,rouge,0.17,0.22,2026-07-13
COFA.PA,Coface,Assurance,15.77,0.45,168507,180438.0,0.93,15.431,15.318,15.487,65.1,0.223,0.93,1.22,16.99,14.02,15.84,14.9,,4.0,,,False,20,10,6,7,8,7,10,68,BON,Achat - position standard,vert clair,15.43,16.33,2026-07-13
GET.PA,Getlink,Transport,18.61,0.7,507834,915062.0,0.55,18.56,18.565,17.639,51.1,0.292,1.02,1.64,19.85,15.02,19.06,18.15,,3.0,,,False,12,20,4,7,6,4,10,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.17,19.34,2026-07-13
ICAD.PA,Icade,Immobilier,18.65,0.05,98389,137936.0,0.71,18.785,19.25,20.55,38.2,0.465,0.96,2.08,23.06,18.09,21.5,18.09,,,,3.0,False,0,15,4,7,6,4,10,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,17.95,19.81,2026-07-13
IPN.PA,Ipsen,Santé,160.6,-1.29,85294,130548.0,0.65,165.181,164.001,146.53,45.8,4.238,1.1,2.51,173.5,101.9,172.7,153.3,,,,7.0,False,25,20,8,7,3,4,10,77,BON,Achat - position standard,vert clair,154.24,171.19,2026-07-13
IPS.PA,Ipsos,Services,35.16,0.8,111131,62314.0,1.78,34.646,35.326,36.296,46.1,0.929,0.92,2.47,43.7,29.1,39.0,32.8,,,,,True,0,20,15,7,6,4,10,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,33.77,37.48,2026-07-13
